#AGE= 2.000 EEPS=276
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  74  1.412369  3.8213  4.0946  0.7318  3.2373  3.3404  2.9375  2.6840  2.4364  2.1343  1.9293  1.9182  2.7701  3.0276
  75  1.419499  3.8210  4.0852  0.7424  3.2127  3.3145  2.9110  2.6571  2.4092  2.1065  1.9011  1.8899  2.7433  3.0013
  76  1.426917  3.8207  4.0752  0.7533  3.1878  3.2881  2.8838  2.6295  2.3811  2.0776  1.8717  1.8604  2.7159  2.9743
  77  1.434498  3.8203  4.0648  0.7643  3.1629  3.2617  2.8563  2.6014  2.3525  2.0480  1.8415  1.8301  2.6880  2.9471
  78  1.442116  3.8198  4.0543  0.7752  3.1386  3.2357  2.8290  2.5735  2.3239  2.0183  1.8110  1.7995  2.6603  2.9201
  79  1.449932  3.8193  4.0436  0.7861  3.1148  3.2100  2.8019  2.5456  2.2952  1.9883  1.7802  1.7685  2.6327  2.8934
  80  1.457706  3.8187  4.0330  0.7968  3.0918  3.1852  2.7755  2.5183  2.2671  1.9589  1.7498  1.7380  2.6057  2.8675
  81  1.465453  3.8181  4.0224  0.8071  3.0698  3.1613  2.7498  2.4916  2.2395  1.9297  1.7196  1.7077  2.5794  2.8422
  82  1.470178  3.8176  4.0159  0.8134  3.0567  3.1470  2.7343  2.4755  2.2228  1.9121  1.7013  1.6892  2.5635  2.8270
  83  1.474885  3.8172  4.0094  0.8196  3.0440  3.1330  2.7190  2.4595  2.2062  1.8944  1.6829  1.6707  2.5478  2.8121
  84  1.479611  3.8167  4.0028  0.8256  3.0317  3.1193  2.7040  2.4438  2.1897  1.8768  1.6645  1.6522  2.5324  2.7975
  85  1.484331  3.8162  3.9961  0.8317  3.0197  3.1059  2.6891  2.4281  2.1733  1.8592  1.6461  1.6336  2.5169  2.7830
  86  1.489061  3.8157  3.9894  0.8377  3.0079  3.0927  2.6743  2.4125  2.1569  1.8416  1.6276  1.6149  2.5017  2.7687
  87  1.493784  3.8151  3.9825  0.8436  2.9967  3.0800  2.6598  2.3970  2.1405  1.8238  1.6088  1.5961  2.4866  2.7547
  88  1.498513  3.8145  3.9756  0.8495  2.9858  3.0675  2.6454  2.3816  2.1242  1.8060  1.5899  1.5770  2.4715  2.7408
  89  1.503268  3.8138  3.9684  0.8553  2.9751  3.0551  2.6310  2.3661  2.1077  1.7879  1.5708  1.5576  2.4564  2.7270
  90  1.508063  3.8131  3.9610  0.8613  2.9646  3.0428  2.6166  2.3505  2.0910  1.7695  1.5512  1.5378  2.4413  2.7131
  91  1.512903  3.8124  3.9535  0.8672  2.9542  3.0306  2.6021  2.3348  2.0742  1.7509  1.5313  1.5177  2.4260  2.6993
  92  1.517744  3.8116  3.9459  0.8732  2.9442  3.0186  2.5877  2.3191  2.0572  1.7321  1.5112  1.4974  2.4108  2.6855
  93  1.522595  3.8108  3.9382  0.8791  2.9343  3.0067  2.5733  2.3034  2.0404  1.7134  1.4910  1.4770  2.3956  2.6719
