#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2864 2.5583E-02 2.5583E-02   0.21   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=278
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 164  2.142847  3.8584  3.5539  1.6019  1.0473  1.0007  0.6772  0.4941  0.3351  0.1167  0.0069 -0.0170  0.5606  0.7483
 165  2.142969  3.8521  3.5218  1.6091  1.0511  1.0020  0.6612  0.4670  0.2967  0.0656 -0.0550 -0.0796  0.5380  0.7375
 166  2.143129  3.8452  3.4905  1.6128  1.0683  1.0156  0.6550  0.4485  0.2657  0.0202 -0.1125 -0.1380  0.5243  0.7370
 167  2.143319  3.8383  3.4615  1.6142  1.0945  1.0368  0.6552  0.4362  0.2408 -0.0197 -0.1649 -0.1915  0.5169  0.7431
 168  2.143528  3.8320  3.4361  1.6142  1.1249  1.0620  0.6596  0.4287  0.2214 -0.0531 -0.2104 -0.2378  0.5140  0.7531
 169  2.143748  3.8262  3.4139  1.6133  1.1577  1.0884  0.6665  0.4248  0.2069 -0.0807 -0.2491 -0.2773  0.5142  0.7652
 170  2.143973  3.8209  3.3943  1.6117  1.1924  1.1155  0.6749  0.4234  0.1958 -0.1042 -0.2829 -0.3120  0.5164  0.7783
 171  2.144203  3.8160  3.3768  1.6097  1.2282  1.1430  0.6843  0.4237  0.1874 -0.1240 -0.3121 -0.3421  0.5202  0.7922
 172  2.144435  3.8115  3.3614  1.6073  1.2631  1.1691  0.6951  0.4262  0.1821 -0.1397 -0.3363 -0.3672  0.5257  0.8069
 173  2.144669  3.8074  3.3480  1.6044  1.2965  1.1934  0.7071  0.4309  0.1797 -0.1516 -0.3560 -0.3878  0.5329  0.8226
 174  2.144903  3.8036  3.3358  1.6013  1.3343  1.2217  0.7194  0.4357  0.1776 -0.1631 -0.3753 -0.4078  0.5404  0.8388
 175  2.145134  3.7999  3.3247  1.5977  1.3763  1.2524  0.7319  0.4409  0.1762 -0.1737 -0.3934 -0.4267  0.5484  0.8552
 176  2.145362  3.7964  3.3145  1.5938  1.4192  1.2795  0.7449  0.4481  0.1778 -0.1810 -0.4068 -0.4414  0.5577  0.8714
 177  2.145586  3.7930  3.3055  1.5894  1.4622  1.3062  0.7592  0.4569  0.1816 -0.1858 -0.4173 -0.4532  0.5685  0.8885
 178  2.145805  3.7899  3.2979  1.5847  1.5050  1.3360  0.7750  0.4669  0.1861 -0.1892 -0.4269 -0.4636  0.5806  0.9077
 179  2.146017  3.7869  3.2912  1.5795  1.5477  1.3674  0.7923  0.4781  0.1920 -0.1909 -0.4349 -0.4722  0.5939  0.9283
 180  2.146222  3.7841  3.2854  1.5739  1.5904  1.3988  0.8109  0.4908  0.1996 -0.1908 -0.4409 -0.4787  0.6087  0.9502
 181  2.146418  3.7813  3.2804  1.5679  1.6328  1.4300  0.8306  0.5049  0.2087 -0.1887 -0.4448 -0.4831  0.6246  0.9731
