#NUMBER OF AGES=16 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2451 4.0890E-05 5.3482E-05  -2.51  -0.20
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=277
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 104  1.541391  4.0733  4.5355  1.3370  1.6307  2.0543  2.1402  2.1586  2.1805  2.2608  2.2789  2.3170  2.1089  2.1131
 105  1.547101  4.0749  4.5330  1.3473  1.6080  2.0362  2.1232  2.1420  2.1646  2.2463  2.2647  2.3033  2.0921  2.0960
 106  1.553185  4.0765  4.5301  1.3583  1.5835  2.0165  2.1046  2.1239  2.1470  2.2303  2.2490  2.2879  2.0737  2.0773
 107  1.559643  4.0782  4.5267  1.3703  1.5568  1.9949  2.0842  2.1039  2.1276  2.2125  2.2316  2.2710  2.0534  2.0568
 108  1.565915  4.0799  4.5230  1.3825  1.5297  1.9728  2.0634  2.0834  2.1078  2.1943  2.2137  2.2535  2.0326  2.0358
 109  1.571756  4.0815  4.5195  1.3943  1.5035  1.9515  2.0433  2.0638  2.0887  2.1768  2.1966  2.2368  2.0127  2.0156
 110  1.577140  4.0831  4.5162  1.4055  1.4787  1.9314  2.0243  2.0452  2.0707  2.1603  2.1804  2.2210  1.9938  1.9965
 111  1.582059  4.0845  4.5128  1.4159  1.4556  1.9125  2.0063  2.0276  2.0536  2.1445  2.1649  2.2058  1.9759  1.9785
 112  1.585258  4.0855  4.5104  1.4229  1.4401  1.8997  1.9943  2.0157  2.0421  2.1338  2.1544  2.1956  1.9639  1.9663
 113  1.588357  4.0863  4.5080  1.4296  1.4250  1.8872  1.9824  2.0040  2.0307  2.1232  2.1441  2.1854  1.9521  1.9544
 114  1.591351  4.0872  4.5056  1.4362  1.4103  1.8750  1.9707  1.9925  2.0195  2.1129  2.1338  2.1754  1.9405  1.9427
 115  1.594234  4.0880  4.5032  1.4426  1.3960  1.8630  1.9593  1.9813  2.0086  2.1026  2.1238  2.1656  1.9291  1.9312
