#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2741 1.8850E-02 1.8850E-02   0.07   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kep
#----------------------------------------------------       
#AGE= 1.000 EEPS=278
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51
 123  2.099427  3.8509  3.5871  1.5298  1.2367  1.2102  0.8741  0.6780  0.5011  0.2626  0.1333  0.1094  0.7481  0.9488
 124  2.099670  3.8516  3.5886  1.5315  1.2301  1.2035  0.8696  0.6749  0.4994  0.2625  0.1346  0.1107  0.7444  0.9436
 125  2.099912  3.8525  3.5903  1.5334  1.2226  1.1959  0.8644  0.6713  0.4975  0.2624  0.1362  0.1124  0.7403  0.9377
 126  2.100153  3.8534  3.5920  1.5352  1.2156  1.1887  0.8595  0.6680  0.4957  0.2624  0.1377  0.1140  0.7363  0.9321
 127  2.100391  3.8545  3.5942  1.5374  1.2068  1.1797  0.8535  0.6639  0.4936  0.2625  0.1398  0.1162  0.7314  0.9251
 128  2.100627  3.8556  3.5963  1.5396  1.1982  1.1709  0.8476  0.6599  0.4916  0.2626  0.1419  0.1183  0.7266  0.9183
 129  2.100861  3.8567  3.5987  1.5419  1.1889  1.1614  0.8412  0.6556  0.4895  0.2629  0.1443  0.1209  0.7215  0.9109
 130  2.101092  3.8581  3.6015  1.5446  1.1785  1.1506  0.8340  0.6509  0.4874  0.2636  0.1473  0.1241  0.7159  0.9026
 131  2.101319  3.8595  3.6044  1.5473  1.1677  1.1394  0.8267  0.6461  0.4853  0.2643  0.1507  0.1275  0.7101  0.8941
 132  2.101542  3.8610  3.6078  1.5503  1.1558  1.1270  0.8186  0.6409  0.4832  0.2654  0.1546  0.1316  0.7037  0.8846
 133  2.101760  3.8627  3.6113  1.5534  1.1433  1.1140  0.8101  0.6355  0.4810  0.2666  0.1588  0.1360  0.6970  0.8746
 134  2.101971  3.8645  3.6152  1.5569  1.1297  1.0997  0.8008  0.6296  0.4786  0.2680  0.1635  0.1408  0.6898  0.8638
 135  2.102174  3.8665  3.6194  1.5607  1.1151  1.0844  0.7908  0.6233  0.4761  0.2695  0.1685  0.1460  0.6819  0.8520
 136  2.102368  3.8686  3.6238  1.5647  1.0996  1.0683  0.7803  0.6165  0.4734  0.2710  0.1737  0.1514  0.6736  0.8396
 137  2.102551  3.8709  3.6285  1.5691  1.0832  1.0513  0.7690  0.6093  0.4704  0.2723  0.1789  0.1568  0.6647  0.8264
 138  2.102720  3.8733  3.6334  1.5738  1.0657  1.0333  0.7569  0.6013  0.4668  0.2734  0.1839  0.1621  0.6551  0.8124
 139  2.102873  3.8758  3.6384  1.5788  1.0472  1.0143  0.7440  0.5928  0.4629  0.2742  0.1887  0.1672  0.6447  0.7974
 140  2.103012  3.8783  3.6434  1.5841  1.0281  0.9945  0.7306  0.5839  0.4588  0.2750  0.1937  0.1724  0.6339  0.7818
 141  2.103136  3.8810  3.6485  1.5897  1.0084  0.9739  0.7166  0.5748  0.4547  0.2758  0.1988  0.1778  0.6227  0.7656
 142  2.103244  3.8836  3.6533  1.5955  0.9883  0.9523  0.7022  0.5655  0.4507  0.2769  0.2042  0.1835  0.6112  0.7487
 143  2.103339  3.8863  3.6579  1.6014  0.9679  0.9302  0.6874  0.5559  0.4466  0.2777  0.2094  0.1889  0.5993  0.7314
 144  2.103423  3.8889  3.6623  1.6075  0.9474  0.9081  0.6724  0.5461  0.4421  0.2782  0.2140  0.1939  0.5872  0.7139
 145  2.103497  3.8915  3.6664  1.6137  0.9267  0.8860  0.6573  0.5361  0.4374  0.2783  0.2181  0.1983  0.5750  0.6964
 146  2.103562  3.8940  3.6703  1.6200  0.9060  0.8645  0.6423  0.5258  0.4319  0.2774  0.2210  0.2015  0.5626  0.6791
 147  2.103621  3.8965  3.6738  1.6263  0.8853  0.8433  0.6273  0.5153  0.4259  0.2758  0.2229  0.2037  0.5500  0.6619
 148  2.103674  3.8989  3.6771  1.6327  0.8646  0.8224  0.6123  0.5047  0.4196  0.2738  0.2243  0.2054  0.5374  0.6448
 149  2.103725  3.9013  3.6802  1.6392  0.8440  0.8015  0.5975  0.4941  0.4133  0.2716  0.2253  0.2067  0.5248  0.6279
 150  2.103782  3.9038  3.6837  1.6457  0.8231  0.7802  0.5826  0.4838  0.4074  0.2699  0.2269  0.2086  0.5123  0.6108
 151  2.103874  3.9051  3.6897  1.6449  0.8228  0.7798  0.5856  0.4891  0.4149  0.2797  0.2384  0.2202  0.5165  0.6127
 152  2.103904  3.9040  3.6918  1.6384  0.8408  0.7986  0.6012  0.5026  0.4265  0.2894  0.2467  0.2284  0.5310  0.6293
 153  2.103926  3.9027  3.6934  1.6317  0.8598  0.8183  0.6173  0.5162  0.4377  0.2984  0.2540  0.2355  0.5458  0.6466
 154  2.103944  3.9012  3.6943  1.6250  0.8794  0.8383  0.6335  0.5297  0.4485  0.3067  0.2603  0.2417  0.5606  0.6641
 155  2.103961  3.8996  3.6947  1.6182  0.8992  0.8586  0.6496  0.5429  0.4589  0.3144  0.2658  0.2470  0.5752  0.6816
 156  2.103977  3.8979  3.6944  1.6115  0.9192  0.8790  0.6656  0.5558  0.4686  0.3210  0.2701  0.2510  0.5895  0.6992
 157  2.103994  3.8960  3.6933  1.6049  0.9396  0.8997  0.6815  0.5682  0.4774  0.3265  0.2727  0.2535  0.6035  0.7168
 158  2.104013  3.8937  3.6911  1.5983  0.9604  0.9210  0.6973  0.5800  0.4851  0.3302  0.2733  0.2538  0.6171  0.7346
 159  2.104037  3.8909  3.6864  1.5917  0.9822  0.9438  0.7129  0.5903  0.4900  0.3300  0.2688  0.2490  0.6298  0.7527
