#AGE= 2.500 EEPS=275
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 121  1.469504  3.8007  3.8951  0.8661  3.0322  3.0804  2.6139  2.3264  2.0473  1.6951  1.4542  1.4372  2.4250  2.7220
 122  1.469807  3.8015  3.8935  0.8709  3.0148  3.0647  2.6010  2.3149  2.0371  1.6869  1.4476  1.4308  2.4130  2.7083
 123  1.470096  3.8024  3.8918  0.8764  2.9954  3.0473  2.5866  2.3021  2.0258  1.6779  1.4403  1.4238  2.3996  2.6930
 124  1.470368  3.8034  3.8901  0.8823  2.9741  3.0281  2.5708  2.2881  2.0135  1.6681  1.4325  1.4162  2.3850  2.6762
 125  1.470620  3.8045  3.8881  0.8887  2.9510  3.0072  2.5536  2.2729  2.0000  1.6575  1.4239  1.4080  2.3691  2.6579
 126  1.470846  3.8057  3.8859  0.8957  2.9263  2.9847  2.5351  2.2565  1.9855  1.6459  1.4145  1.3989  2.3519  2.6382
 127  1.471048  3.8069  3.8834  0.9032  2.9002  2.9610  2.5154  2.2391  1.9701  1.6335  1.4044  1.3892  2.3336  2.6174
 128  1.471226  3.8082  3.8808  0.9110  2.8728  2.9359  2.4947  2.2206  1.9537  1.6204  1.3937  1.3788  2.3144  2.5954
 129  1.471382  3.8095  3.8780  0.9192  2.8447  2.9102  2.4733  2.2016  1.9368  1.6067  1.3825  1.3680  2.2945  2.5727
 130  1.471520  3.8109  3.8751  0.9275  2.8161  2.8838  2.4513  2.1821  1.9195  1.5927  1.3709  1.3568  2.2740  2.5494
 131  1.471642  3.8122  3.8720  0.9361  2.7872  2.8570  2.4290  2.1621  1.9018  1.5783  1.3589  1.3453  2.2532  2.5258
 132  1.471776  3.8136  3.8690  0.9445  2.7587  2.8305  2.4069  2.1425  1.8843  1.5641  1.3472  1.3339  2.2327  2.5024
 133  1.471887  3.8136  3.8704  0.9433  2.7616  2.8335  2.4100  2.1456  1.8874  1.5672  1.3504  1.3371  2.2357  2.5055
 134  1.471973  3.8132  3.8704  0.9417  2.7679  2.8391  2.4143  2.1492  1.8905  1.5693  1.3518  1.3384  2.2397  2.5102
 135  1.472093  3.8122  3.8599  0.9481  2.7579  2.8266  2.3987  2.1319  1.8716  1.5480  1.3287  1.3150  2.2229  2.4954
 136  1.472230  3.8120  3.8515  0.9559  2.7397  2.8075  2.3792  2.1122  1.8516  1.5277  1.3081  1.2944  2.2033  2.4760
 137  1.472439  3.8119  3.8433  0.9636  2.7220  2.7889  2.3601  2.0929  1.8321  1.5078  1.2880  1.2742  2.1841  2.4570
 138  1.472644  3.8123  3.8386  0.9699  2.7041  2.7713  2.3439  2.0775  1.8174  1.4940  1.2750  1.2613  2.1684  2.4404
 139  1.472720  3.8132  3.8328  0.9796  2.6751  2.7434  2.3191  2.0543  1.7958  1.4747  1.2575  1.2440  2.1446  2.4147
 140  1.472784  3.8132  3.8313  0.9811  2.6711  2.7393  2.3151  2.0504  1.7919  1.4709  1.2536  1.2402  2.1407  2.4107
 141  1.472816  3.8132  3.8314  0.9808  2.6724  2.7405  2.3161  2.0513  1.7927  1.4715  1.2541  1.2407  2.1416  2.4117
 142  1.472864  3.8134  3.8332  0.9799  2.6732  2.7418  2.3181  2.0537  1.7955  1.4749  1.2579  1.2446  2.1439  2.4135
 143  1.472939  3.8123  3.8308  0.9779  2.6843  2.7510  2.3238  2.0574  1.7975  1.4742  1.2553  1.2416  2.1483  2.4202
 144  1.473005  3.8115  3.8283  0.9771  2.6911  2.7562  2.3263  2.0585  1.7972  1.4720  1.2516  1.2377  2.1499  2.4235
 145  1.473120  3.8105  3.8251  0.9766  2.6980  2.7612  2.3283  2.0589  1.7961  1.4685  1.2464  1.2322  2.1509  2.4263
 146  1.473292  3.8099  3.8268  0.9724  2.7120  2.7742  2.3392  2.0686  1.8048  1.4757  1.2525  1.2381  2.1611  2.4379
 147  1.473397  3.8097  3.8297  0.9689  2.7216  2.7837  2.3481  2.0773  1.8132  1.4836  1.2601  1.2457  2.1698  2.4470
 148  1.473424  3.8092  3.8284  0.9682  2.7266  2.7876  2.3504  2.0786  1.8137  1.4829  1.2584  1.2438  2.1715  2.4497
 149  1.473527  3.8077  3.8152  0.9753  2.7183  2.7756  2.3335  2.0592  1.7919  1.4574  1.2303  1.2152  2.1530  2.4342
 150  1.473722  3.8068  3.8115  0.9754  2.7240  2.7792  2.3341  2.0582  1.7894  1.4527  1.2239  1.2086  2.1526  2.4357
 151  1.473938  3.8058  3.8111  0.9719  2.7388  2.7921  2.3437  2.0660  1.7956  1.4564  1.2259  1.2102  2.1611  2.4462
 152  1.474166  3.8050  3.8115  0.9684  2.7524  2.8041  2.3531  2.0740  1.8023  1.4611  1.2291  1.2132  2.1696  2.4564
 153  1.474416  3.8041  3.8113  0.9650  2.7668  2.8166  2.3625  2.0817  1.8086  1.4650  1.2312  1.2151  2.1779  2.4667
 154  1.474766  3.8023  3.8037  0.9655  2.7772  2.8227  2.3627  2.0788  1.8028  1.4548  1.2177  1.2011  2.1761  2.4686
 155  1.475146  3.8010  3.7971  0.9669  2.7830  2.8251  2.3607  2.0744  1.7963  1.4449  1.2054  1.1883  2.1726  2.4678
 156  1.475536  3.8000  3.7925  0.9677  2.7877  2.8273  2.3596  2.0716  1.7919  1.4380  1.1966  1.1793  2.1704  2.4676
 157  1.475929  3.7992  3.7888  0.9683  2.7916  2.8291  2.3587  2.0693  1.7883  1.4325  1.1896  1.1720  2.1686  2.4675
 158  1.476326  3.7985  3.7854  0.9689  2.7951  2.8306  2.3578  2.0673  1.7851  1.4275  1.1833  1.1655  2.1670  2.4674
 159  1.476725  3.7978  3.7824  0.9695  2.7982  2.8320  2.3570  2.0653  1.7821  1.4228  1.1774  1.1594  2.1654  2.4672
 160  1.477127  3.7972  3.7794  0.9701  2.8013  2.8333  2.3562  2.0634  1.7792  1.4183  1.1717  1.1535  2.1639  2.4670
 161  1.477532  3.7966  3.7764  0.9706  2.8044  2.8347  2.3555  2.0616  1.7764  1.4139  1.1661  1.1477  2.1625  2.4669
 162  1.479272  3.7941  3.7643  0.9733  2.8160  2.8390  2.3514  2.0530  1.7638  1.3949  1.1425  1.1233  2.1554  2.4652
 163  1.480958  3.7910  3.7520  0.9739  2.8376  2.8513  2.3532  2.0494  1.7553  1.3786  1.1203  1.1002  2.1537  2.4701
 164  1.482592  3.7874  3.7395  0.9724  2.8698  2.8717  2.3612  2.0508  1.7508  1.3648  1.0998  1.0785  2.1574  2.4817
 165  1.484133  3.7832  3.7274  0.9681  2.9153  2.9026  2.3773  2.0592  1.7524  1.3554  1.0823  1.0595  2.1684  2.5022
 166  1.485533  3.7785  3.7165  0.9605  2.9748  2.9445  2.4026  2.0758  1.7613  1.3518  1.0696  1.0452  2.1879  2.5325
 167  1.486751  3.7735  3.7075  0.9499  3.0465  2.9959  2.4365  2.1006  1.7779  1.3549  1.0627  1.0367  2.2155  2.5718
 168  1.487792  3.7686  3.7013  0.9370  3.1252  3.0534  2.4766  2.1318  1.8011  1.3647  1.0625  1.0350  2.2496  2.6174
 169  1.488684  3.7640  3.6975  0.9225  3.2080  3.1146  2.5211  2.1675  1.8291  1.3798  1.0678  1.0388  2.2880  2.6673
 170  1.489463  3.7595  3.6955  0.9069  3.2933  3.1783  2.5684  2.2063  1.8605  1.3986  1.0771  1.0466  2.3293  2.7200
 171  1.490162  3.7553  3.6949  0.8907  3.3805  3.2436  2.6175  2.2471  1.8941  1.4200  1.0891  1.0572  2.3726  2.7746
 172  1.490809  3.7511  3.6952  0.8741  3.4692  3.3098  2.6679  2.2892  1.9292  1.4432  1.1030  1.0696  2.4171  2.8306
 173  1.491427  3.7471  3.6959  0.8573  3.5599  3.3770  2.7191  2.3322  1.9652  1.4673  1.1180  1.0829  2.4624  2.8877
 174  1.492038  3.7430  3.6966  0.8405  3.6535  3.4452  2.7710  2.3756  2.0015  1.4916  1.1329  1.0961  2.5082  2.9458
 175  1.492665  3.7388  3.6968  0.8238  3.7501  3.5145  2.8234  2.4191  2.0376  1.5152  1.1469  1.1082  2.5541  3.0050
 176  1.493342  3.7344  3.6955  0.8076  3.8510  3.5853  2.8761  2.4621  2.0728  1.5370  1.1582  1.1175  2.5997  3.0654
 177  1.494128  3.7295  3.6915  0.7923  3.9574  3.6571  2.9280  2.5034  2.1055  1.5547  1.1641  1.1211  2.6437  3.1264
 178  1.495142  3.7239  3.6815  0.7801  4.0705  3.7283  2.9760  2.5387  2.1306  1.5621  1.1576  1.1118  2.6821  3.1856
