#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2741 1.8850E-02 1.8850E-02   0.07   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------  
#AGE= 0.800 EEPS=267
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  67  1.959877  3.9111  4.0137  1.3143  1.6344  1.6233  1.4281  1.3340  1.2625  1.1383  1.1021  1.0843  1.3608  1.4533
  68  1.971065  3.9112  4.0040  1.3270  1.6028  1.5902  1.3961  1.3026  1.2317  1.1078  1.0719  1.0541  1.3291  1.4209
  69  1.982170  3.9113  3.9941  1.3396  1.5716  1.5576  1.3643  1.2712  1.2009  1.0770  1.0413  1.0235  1.2975  1.3890
  70  1.993165  3.9113  3.9840  1.3520  1.5409  1.5257  1.3329  1.2401  1.1700  1.0460  1.0104  0.9926  1.2662  1.3575
  71  2.004049  3.9111  3.9736  1.3642  1.5107  1.4942  1.3018  1.2091  1.1390  1.0149  0.9792  0.9614  1.2351  1.3263
  72  2.014837  3.9109  3.9630  1.3764  1.4809  1.4633  1.2709  1.1781  1.1080  0.9835  0.9476  0.9299  1.2042  1.2955
  73  2.025525  3.9106  3.9520  1.3883  1.4516  1.4330  1.2403  1.1472  1.0768  0.9517  0.9155  0.8978  1.1734  1.2651
  74  2.036140  3.9102  3.9407  1.4002  1.4228  1.4032  1.2100  1.1165  1.0456  0.9197  0.8831  0.8653  1.1429  1.2351
  75  2.046599  3.9096  3.9291  1.4118  1.3947  1.3742  1.1801  1.0859  1.0144  0.8876  0.8504  0.8326  1.1126  1.2056
  76  2.056915  3.9090  3.9173  1.4232  1.3673  1.3459  1.1507  1.0556  0.9832  0.8553  0.8175  0.7996  1.0827  1.1766
  77  2.067027  3.9082  3.9053  1.4344  1.3407  1.3186  1.1219  1.0256  0.9522  0.8230  0.7843  0.7663  1.0533  1.1483
  78  2.077075  3.9074  3.8930  1.4453  1.3148  1.2919  1.0935  0.9960  0.9214  0.7907  0.7510  0.7330  1.0243  1.1206
  79  2.086769  3.9064  3.8806  1.4559  1.2901  1.2664  1.0660  0.9669  0.8909  0.7586  0.7177  0.6995  0.9960  1.0938
  80  2.096237  3.9053  3.8679  1.4661  1.2663  1.2420  1.0392  0.9385  0.8607  0.7265  0.6843  0.6660  0.9683  1.0679
  81  2.105592  3.9041  3.8552  1.4761  1.2435  1.2184  1.0132  0.9106  0.8310  0.6947  0.6511  0.6326  0.9413  1.0428
  82  2.111379  3.9033  3.8468  1.4823  1.2296  1.2040  0.9970  0.8930  0.8121  0.6744  0.6296  0.6111  0.9243  1.0273
  83  2.117079  3.9024  3.8384  1.4883  1.2161  1.1899  0.9811  0.8757  0.7934  0.6541  0.6082  0.5896  0.9077  1.0121
  84  2.122701  3.9015  3.8299  1.4942  1.2030  1.1762  0.9654  0.8586  0.7748  0.6339  0.5868  0.5681  0.8912  0.9971
  85  2.128290  3.9005  3.8213  1.5001  1.1902  1.1628  0.9501  0.8418  0.7564  0.6138  0.5654  0.5466  0.8750  0.9825
  86  2.133850  3.8995  3.8127  1.5058  1.1778  1.1497  0.9349  0.8250  0.7380  0.5936  0.5439  0.5250  0.8590  0.9682
  87  2.139347  3.8984  3.8037  1.5115  1.1658  1.1370  0.9199  0.8083  0.7195  0.5732  0.5220  0.5029  0.8430  0.9541
  88  2.144811  3.8973  3.7946  1.5172  1.1539  1.1245  0.9050  0.7915  0.7009  0.5525  0.4998  0.4806  0.8271  0.9401
  89  2.150268  3.8961  3.7853  1.5228  1.1423  1.1122  0.8902  0.7748  0.6821  0.5316  0.4772  0.4580  0.8112  0.9263
  90  2.155729  3.8948  3.7758  1.5284  1.1310  1.1003  0.8756  0.7581  0.6633  0.5105  0.4543  0.4349  0.7954  0.9127
  91  2.161232  3.8935  3.7661  1.5339  1.1199  1.0887  0.8611  0.7414  0.6443  0.4891  0.4310  0.4115  0.7797  0.8992
  92  2.166750  3.8921  3.7561  1.5394  1.1090  1.0773  0.8466  0.7245  0.6250  0.4673  0.4072  0.3875  0.7639  0.8859
  93  2.172248  3.8906  3.7457  1.5449  1.0982  1.0664  0.8322  0.7074  0.6051  0.4446  0.3824  0.3625  0.7480  0.8728
  94  2.177778  3.8891  3.7351  1.5505  1.0876  1.0559  0.8178  0.6902  0.5849  0.4215  0.3569  0.3369  0.7320  0.8598
  95  2.183345  3.8874  3.7242  1.5560  1.0770  1.0455  0.8034  0.6728  0.5644  0.3980  0.3308  0.3106  0.7159  0.8468
  96  2.188974  3.8858  3.7130  1.5616  1.0668  1.0355  0.7890  0.6553  0.5436  0.3740  0.3042  0.2837  0.6998  0.8340
  97  2.194657  3.8840  3.7014  1.5672  1.0568  1.0257  0.7748  0.6377  0.5225  0.3495  0.2768  0.2562  0.6836  0.8214
  98  2.200365  3.8821  3.6894  1.5728  1.0469  1.0160  0.7603  0.6198  0.5010  0.3244  0.2487  0.2279  0.6672  0.8086
  99  2.206093  3.8801  3.6770  1.5785  1.0372  1.0064  0.7458  0.6018  0.4793  0.2989  0.2202  0.1991  0.6507  0.7958
 100  2.211878  3.8781  3.6643  1.5842  1.0276  0.9964  0.7312  0.5837  0.4577  0.2735  0.1916  0.1703  0.6341  0.7828
 101  2.217707  3.8760  3.6514  1.5900  1.0181  0.9865  0.7164  0.5655  0.4358  0.2477  0.1626  0.1411  0.6173  0.7697
 102  2.223536  3.8739  3.6382  1.5959  1.0086  0.9764  0.7015  0.5471  0.4137  0.2215  0.1331  0.1113  0.6003  0.7565
 103  2.229392  3.8718  3.6248  1.6020  0.9989  0.9661  0.6863  0.5284  0.3913  0.1951  0.1032  0.0813  0.5831  0.7430
 104  2.235283  3.8698  3.6114  1.6083  0.9886  0.9552  0.6706  0.5092  0.3686  0.1683  0.0731  0.0510  0.5653  0.7289
 105  2.241178  3.8678  3.5983  1.6149  0.9773  0.9435  0.6541  0.4895  0.3453  0.1413  0.0429  0.0205  0.5469  0.7140
 106  2.246968  3.8662  3.5860  1.6220  0.9642  0.9298  0.6365  0.4691  0.3221  0.1148  0.0138 -0.0088  0.5277  0.6977
 107  2.252393  3.8653  3.5756  1.6294  0.9485  0.9135  0.6178  0.4487  0.3000  0.0907 -0.0120 -0.0347  0.5080  0.6798
 108  2.256945  3.8652  3.5687  1.6368  0.9306  0.8948  0.5991  0.4299  0.2812  0.0716 -0.0312 -0.0539  0.4892  0.6611
 109  2.260395  3.8659  3.5653  1.6437  0.9118  0.8753  0.5816  0.4139  0.2666  0.0585 -0.0430 -0.0657  0.4726  0.6430
 110  2.262836  3.8671  3.5648  1.6497  0.8936  0.8563  0.5661  0.4008  0.2560  0.0503 -0.0489 -0.0715  0.4585  0.6263
 111  2.264676  3.8687  3.5659  1.6552  0.8760  0.8379  0.5519  0.3895  0.2478  0.0453 -0.0511 -0.0735  0.4461  0.6108
 112  2.264969  3.8690  3.5663  1.6561  0.8728  0.8345  0.5494  0.3876  0.2465  0.0447 -0.0512 -0.0736  0.4439  0.6080
 113  2.265261  3.8694  3.5669  1.6572  0.8690  0.8306  0.5466  0.3855  0.2452  0.0442 -0.0510 -0.0734  0.4415  0.6048
 114  2.265552  3.8698  3.5674  1.6583  0.8655  0.8270  0.5439  0.3835  0.2439  0.0435 -0.0510 -0.0733  0.4392  0.6019
 115  2.265843  3.8701  3.5678  1.6593  0.8621  0.8234  0.5413  0.3815  0.2426  0.0429 -0.0510 -0.0733  0.4370  0.5989
 116  2.266133  3.8705  3.5683  1.6603  0.8586  0.8199  0.5386  0.3795  0.2413  0.0423 -0.0511 -0.0733  0.4347  0.5959
 117  2.266422  3.8710  3.5691  1.6616  0.8543  0.8155  0.5355  0.3773  0.2399  0.0419 -0.0506 -0.0728  0.4321  0.5924
 118  2.266710  3.8715  3.5699  1.6628  0.8501  0.8111  0.5324  0.3750  0.2386  0.0415 -0.0503 -0.0724  0.4294  0.5889
 119  2.266998  3.8720  3.5707  1.6640  0.8459  0.8068  0.5293  0.3727  0.2372  0.0411 -0.0499 -0.0719  0.4268  0.5853
 120  2.267284  3.8724  3.5714  1.6652  0.8417  0.8025  0.5262  0.3705  0.2359  0.0406 -0.0495 -0.0715  0.4242  0.5818
 121  2.267569  3.8730  3.5725  1.6666  0.8369  0.7975  0.5226  0.3680  0.2345  0.0404 -0.0488 -0.0708  0.4213  0.5778
 122  2.267852  3.8737  3.5737  1.6681  0.8313  0.7918  0.5186  0.3653  0.2330  0.0402 -0.0478 -0.0697  0.4180  0.5732
 123  2.268134  3.8744  3.5749  1.6696  0.8260  0.7863  0.5148  0.3626  0.2316  0.0400 -0.0469 -0.0688  0.4149  0.5689
 124  2.268413  3.8751  3.5762  1.6711  0.8205  0.7807  0.5109  0.3599  0.2301  0.0399 -0.0459 -0.0677  0.4117  0.5644
 125  2.268692  3.8759  3.5779  1.6729  0.8140  0.7740  0.5064  0.3569  0.2287  0.0401 -0.0443 -0.0660  0.4080  0.5591
 126  2.268968  3.8767  3.5795  1.6747  0.8078  0.7676  0.5020  0.3540  0.2273  0.0403 -0.0428 -0.0644  0.4045  0.5541
 127  2.269242  3.8776  3.5812  1.6764  0.8014  0.7609  0.4975  0.3510  0.2260  0.0405 -0.0412 -0.0627  0.4009  0.5488
 128  2.269513  3.8787  3.5834  1.6785  0.7938  0.7531  0.4923  0.3477  0.2246  0.0411 -0.0389 -0.0603  0.3968  0.5427
 129  2.269781  3.8797  3.5855  1.6805  0.7865  0.7455  0.4873  0.3444  0.2232  0.0417 -0.0368 -0.0580  0.3927  0.5368
 130  2.270045  3.8808  3.5879  1.6828  0.7783  0.7371  0.4817  0.3409  0.2219  0.0425 -0.0342 -0.0553  0.3884  0.5303
 131  2.270305  3.8821  3.5905  1.6852  0.7695  0.7277  0.4757  0.3373  0.2208  0.0437 -0.0309 -0.0518  0.3837  0.5231
 132  2.270558  3.8834  3.5934  1.6877  0.7602  0.7178  0.4694  0.3336  0.2197  0.0452 -0.0273 -0.0481  0.3788  0.5156
 133  2.270803  3.8849  3.5965  1.6905  0.7499  0.7068  0.4623  0.3294  0.2185  0.0468 -0.0232 -0.0438  0.3734  0.5072
 134  2.271041  3.8864  3.5998  1.6935  0.7393  0.6954  0.4552  0.3253  0.2175  0.0487 -0.0189 -0.0393  0.3679  0.4986
 135  2.271270  3.8881  3.6035  1.6966  0.7276  0.6829  0.4474  0.3208  0.2165  0.0510 -0.0139 -0.0341  0.3620  0.4892
 136  2.271489  3.8899  3.6074  1.7000  0.7156  0.6700  0.4394  0.3163  0.2156  0.0534 -0.0087 -0.0287  0.3559  0.4795
 137  2.271698  3.8918  3.6115  1.7035  0.7027  0.6563  0.4309  0.3116  0.2146  0.0560 -0.0032 -0.0229  0.3495  0.4692
 138  2.271894  3.8939  3.6159  1.7073  0.6891  0.6423  0.4220  0.3065  0.2133  0.0584  0.0022 -0.0173  0.3427  0.4585
