#AGE= 1.500 EEPS=274
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  61  0.951266  3.8199  4.3681  0.2813  4.4421  4.5000  4.0434  3.7745  3.5233  3.2152  3.0106  2.9848  3.8710  4.1504
  62  0.964131  3.8223  4.3527  0.3120  4.3516  4.4133  3.9651  3.7003  3.4530  3.1502  2.9502  2.9246  3.7953  4.0699
  63  0.978275  3.8248  4.3357  0.3452  4.2553  4.3192  3.8803  3.6204  3.3776  3.0803  2.8852  2.8601  3.7136  3.9826
  64  0.991559  3.8271  4.3209  0.3751  4.1683  4.2315  3.8030  3.5490  3.3117  3.0199  2.8298  2.8057  3.6400  3.9025
  65  1.001820  3.8289  4.3104  0.3974  4.1028  4.1637  3.7447  3.4964  3.2644  2.9774  2.7914  2.7686  3.5853  3.8416
  66  1.010080  3.8305  4.3028  0.4147  4.0518  4.1107  3.6993  3.4557  3.2282  2.9451  2.7626  2.7407  3.5429  3.7942
  67  1.016839  3.8318  4.2968  0.4289  4.0101  4.0673  3.6623  3.4225  3.1985  2.9187  2.7391  2.7180  3.5082  3.7554
  68  1.023371  3.8330  4.2911  0.4423  3.9712  4.0276  3.6277  3.3910  3.1700  2.8931  2.7161  2.6955  3.4756  3.7195
  69  1.029296  3.8342  4.2859  0.4546  3.9357  3.9921  3.5962  3.3618  3.1429  2.8686  2.6940  2.6735  3.4455  3.6868
  70  1.035485  3.8353  4.2803  0.4672  3.8998  3.9563  3.5641  3.3316  3.1147  2.8428  2.6704  2.6501  3.4146  3.6537
  71  1.042269  3.8365  4.2743  0.4808  3.8613  3.9181  3.5295  3.2991  3.0842  2.8149  2.6449  2.6245  3.3813  3.6181
  72  1.049056  3.8376  4.2677  0.4947  3.8225  3.8794  3.4941  3.2656  3.0525  2.7856  2.6178  2.5974  3.3471  3.5817
  73  1.057446  3.8387  4.2592  0.5112  3.7776  3.8344  3.4524  3.2258  3.0145  2.7499  2.5844  2.5639  3.3065  3.5391
  74  1.064112  3.8395  4.2513  0.5251  3.7401  3.7964  3.4171  3.1920  2.9822  2.7194  2.5556  2.5352  3.2721  3.5030
  75  1.072223  3.8403  4.2418  0.5411  3.6979  3.7535  3.3767  3.1531  2.9448  2.6837  2.5215  2.5010  3.2327  3.4619
  76  1.080018  3.8409  4.2319  0.5566  3.6574  3.7121  3.3373  3.1149  2.9078  2.6480  2.4872  2.4666  3.1940  3.4219
  77  1.088436  3.8415  4.2211  0.5732  3.6145  3.6682  3.2953  3.0741  2.8682  2.6096  2.4501  2.4295  3.1528  3.3794
  78  1.097851  3.8422  4.2091  0.5915  3.5673  3.6198  3.2491  3.0291  2.8245  2.5672  2.4091  2.3885  3.1073  3.3326
  79  1.108586  3.8429  4.1955  0.6121  3.5143  3.5655  3.1971  2.9784  2.7752  2.5194  2.3629  2.3421  3.0562  3.2799
  80  1.120307  3.8435  4.1803  0.6344  3.4573  3.5069  3.1406  2.9233  2.7215  2.4669  2.3119  2.2910  3.0006  3.2229
  81  1.132946  3.8441  4.1636  0.6582  3.3968  3.4445  3.0803  2.8642  2.6636  2.4102  2.2565  2.2356  2.9410  3.1620
  82  1.139679  3.8444  4.1547  0.6709  3.3648  3.4116  3.0484  2.8329  2.6329  2.3801  2.2271  2.2061  2.9094  3.1298
  83  1.146582  3.8447  4.1458  0.6837  3.3322  3.3780  3.0159  2.8011  2.6019  2.3497  2.1975  2.1765  2.8774  3.0971
  84  1.153660  3.8449  4.1361  0.6967  3.2997  3.3445  2.9831  2.7687  2.5699  2.3181  2.1663  2.1452  2.8449  3.0640
  85  1.160987  3.8450  4.1261  0.7103  3.2657  3.3094  2.9488  2.7348  2.5365  2.2851  2.1338  2.1127  2.8108  3.0295
  86  1.168598  3.8452  4.1154  0.7244  3.2305  3.2730  2.9131  2.6996  2.5018  2.2506  2.0999  2.0787  2.7754  2.9937
  87  1.176351  3.8454  4.1046  0.7387  3.1948  3.2361  2.8769  2.6638  2.4664  2.2156  2.0653  2.0440  2.7395  2.9573
  88  1.184119  3.8455  4.0937  0.7530  3.1595  3.1996  2.8410  2.6283  2.4312  2.1806  2.0307  2.0094  2.7038  2.9212
  89  1.191778  3.8456  4.0831  0.7668  3.1251  3.1640  2.8060  2.5937  2.3970  2.1466  1.9971  1.9757  2.6691  2.8861
  90  1.199163  3.8457  4.0731  0.7799  3.0925  3.1304  2.7729  2.5609  2.3646  2.1144  1.9652  1.9438  2.6361  2.8528
  91  1.206366  3.8459  4.0641  0.7924  3.0613  3.0982  2.7414  2.5299  2.3341  2.0842  1.9356  1.9141  2.6050  2.8212
  92  1.213516  3.8462  4.0559  0.8044  3.0308  3.0667  2.7110  2.5001  2.3050  2.0558  1.9079  1.8864  2.5750  2.7905
  93  1.220907  3.8467  4.0486  0.8163  2.9998  3.0348  2.6807  2.4708  2.2767  2.0286  1.8818  1.8602  2.5453  2.7597
  94  1.227769  3.8470  4.0410  0.8276  2.9710  3.0052  2.6521  2.4429  2.2495  2.0020  1.8559  1.8343  2.5171  2.7308
  95  1.234189  3.8472  4.0329  0.8385  2.9440  2.9773  2.6248  2.4159  2.2228  1.9756  1.8298  1.8082  2.4900  2.7033
  96  1.240318  3.8471  4.0244  0.8491  2.9181  2.9504  2.5980  2.3892  2.1962  1.9489  1.8033  1.7815  2.4633  2.6766
  97  1.246027  3.8469  4.0150  0.8594  2.8937  2.9250  2.5721  2.3630  2.1697  1.9218  1.7758  1.7539  2.4372  2.6509
  98  1.251344  3.8464  4.0050  0.8694  2.8705  2.9008  2.5469  2.3370  2.1431  1.8942  1.7475  1.7256  2.4115  2.6259
  99  1.256159  3.8458  3.9946  0.8791  2.8488  2.8781  2.5228  2.3120  2.1171  1.8670  1.7192  1.6972  2.3868  2.6023
 100  1.260542  3.8452  3.9843  0.8883  2.8284  2.8566  2.4997  2.2879  2.0921  1.8405  1.6917  1.6696  2.3632  2.5797
 101  1.264508  3.8446  3.9744  0.8972  2.8088  2.8361  2.4776  2.2649  2.0681  1.8151  1.6653  1.6431  2.3405  2.5581
 102  1.268122  3.8440  3.9649  0.9057  2.7896  2.8160  2.4563  2.2427  2.0451  1.7910  1.6403  1.6180  2.3186  2.5371
 103  1.271480  3.8437  3.9562  0.9141  2.7705  2.7960  2.4353  2.2212  2.0230  1.7681  1.6169  1.5945  2.2973  2.5164
 104  1.274549  3.8435  3.9485  0.9222  2.7513  2.7760  2.4150  2.2007  2.0022  1.7469  1.5954  1.5730  2.2769  2.4962
 105  1.277265  3.8434  3.9415  0.9298  2.7329  2.7568  2.3958  2.1815  1.9830  1.7276  1.5761  1.5536  2.2577  2.4770
 106  1.279644  3.8437  3.9361  0.9370  2.7144  2.7377  2.3774  2.1636  1.9657  1.7107  1.5598  1.5373  2.2396  2.4585
 107  1.281673  3.8441  3.9318  0.9436  2.6966  2.7194  2.3605  2.1474  1.9504  1.6963  1.5462  1.5238  2.2232  2.4411
 108  1.283440  3.8448  3.9289  0.9499  2.6788  2.7011  2.3442  2.1325  1.9368  1.6842  1.5355  1.5130  2.2077  2.4243
 109  1.285009  3.8455  3.9266  0.9559  2.6617  2.6835  2.3289  2.1186  1.9244  1.6734  1.5262  1.5038  2.1933  2.4084
 110  1.286312  3.8465  3.9253  0.9613  2.6452  2.6667  2.3148  2.1062  1.9136  1.6647  1.5193  1.4970  2.1802  2.3934
 111  1.287387  3.8476  3.9250  0.9664  2.6292  2.6503  2.3015  2.0949  1.9044  1.6578  1.5146  1.4923  2.1682  2.3792
 112  1.288102  3.8484  3.9250  0.9700  2.6178  2.6387  2.2922  2.0870  1.8980  1.6531  1.5115  1.4893  2.1597  2.3692
 113  1.288799  3.8494  3.9254  0.9737  2.6057  2.6263  2.2824  2.0790  1.8918  1.6489  1.5091  1.4870  2.1511  2.3586
 114  1.289472  3.8505  3.9261  0.9775  2.5931  2.6134  2.2724  2.0709  1.8856  1.6450  1.5073  1.4852  2.1422  2.3477
 115  1.290115  3.8517  3.9273  0.9815  2.5794  2.5994  2.2618  2.0625  1.8795  1.6415  1.5061  1.4841  2.1330  2.3360
 116  1.290732  3.8531  3.9288  0.9856  2.5654  2.5849  2.2509  2.0540  1.8735  1.6383  1.5054  1.4835  2.1236  2.3240
