#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2537 5.3740E-03 5.3740E-03  -0.50   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=278
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  55  1.542848  3.9361  4.2741  1.0499  2.2797  2.3110  2.1641  2.1061  2.0610  1.9696  1.9550  1.9403  2.1148  2.1662
  56  1.551117  3.9373  4.2690  1.0620  2.2493  2.2801  2.1363  2.0801  2.0368  1.9471  1.9337  1.9191  2.0878  2.1377
  57  1.558958  3.9383  4.2640  1.0734  2.2206  2.2509  2.1099  2.0554  2.0136  1.9256  1.9133  1.8988  2.0621  2.1107
  58  1.566470  3.9393  4.2589  1.0844  2.1930  2.2230  2.0845  2.0315  1.9911  1.9045  1.8931  1.8787  2.0374  2.0847
  59  1.573889  3.9402  4.2537  1.0952  2.1659  2.1956  2.0595  2.0078  1.9687  1.8834  1.8729  1.8585  2.0129  2.0591
  60  1.581350  3.9410  4.2483  1.1060  2.1386  2.1682  2.0342  1.9837  1.9459  1.8619  1.8522  1.8379  1.9882  2.0334
  61  1.589068  3.9418  4.2426  1.1172  2.1106  2.1400  2.0082  1.9590  1.9224  1.8396  1.8307  1.8165  1.9627  2.0069
  62  1.597177  3.9426  4.2365  1.1288  2.0813  2.1106  1.9810  1.9330  1.8976  1.8161  1.8079  1.7939  1.9360  1.9792
  63  1.605773  3.9435  4.2299  1.1411  2.0504  2.0797  1.9522  1.9055  1.8714  1.7911  1.7838  1.7698  1.9078  1.9500
  64  1.614833  3.9444  4.2231  1.1539  2.0181  2.0475  1.9223  1.8768  1.8440  1.7650  1.7584  1.7447  1.8784  1.9196
  65  1.624175  3.9452  4.2159  1.1671  1.9850  2.0145  1.8914  1.8472  1.8157  1.7379  1.7322  1.7185  1.8481  1.8883
  66  1.633628  3.9461  4.2083  1.1804  1.9515  1.9811  1.8600  1.8170  1.7867  1.7100  1.7050  1.6915  1.8172  1.8565
  67  1.642905  3.9468  4.2004  1.1936  1.9182  1.9478  1.8287  1.7866  1.7574  1.6818  1.6774  1.6641  1.7863  1.8248
  68  1.652028  3.9474  4.1921  1.2068  1.8852  1.9148  1.7973  1.7562  1.7279  1.6531  1.6492  1.6360  1.7553  1.7931
  69  1.661281  3.9478  4.1830  1.2201  1.8516  1.8809  1.7649  1.7246  1.6971  1.6230  1.6196  1.6064  1.7233  1.7604
  70  1.670624  3.9482  4.1733  1.2337  1.8175  1.8465  1.7317  1.6920  1.6652  1.5916  1.5885  1.5755  1.6903  1.7270
  71  1.679867  3.9485  4.1632  1.2472  1.7837  1.8121  1.6984  1.6592  1.6330  1.5596  1.5568  1.5438  1.6573  1.6935
  72  1.688958  3.9486  4.1529  1.2603  1.7508  1.7785  1.6656  1.6268  1.6010  1.5277  1.5250  1.5121  1.6246  1.6606
  73  1.697773  3.9485  4.1425  1.2729  1.7193  1.7462  1.6338  1.5952  1.5697  1.4962  1.4935  1.4807  1.5929  1.6288
  74  1.706196  3.9484  4.1323  1.2848  1.6896  1.7156  1.6035  1.5650  1.5396  1.4659  1.4632  1.4503  1.5627  1.5985
  75  1.714294  3.9482  4.1222  1.2960  1.6615  1.6863  1.5744  1.5360  1.5106  1.4364  1.4335  1.4207  1.5336  1.5694
  76  1.722228  3.9479  4.1119  1.3069  1.6343  1.6578  1.5459  1.5073  1.4818  1.4071  1.4039  1.3910  1.5050  1.5409
  77  1.729958  3.9474  4.1014  1.3176  1.6076  1.6297  1.5175  1.4787  1.4529  1.3775  1.3741  1.3611  1.4765  1.5127
  78  1.737822  3.9468  4.0903  1.3284  1.5807  1.6012  1.4887  1.4495  1.4233  1.3470  1.3431  1.3300  1.4474  1.4840
  79  1.745792  3.9462  4.0787  1.3394  1.5535  1.5722  1.4590  1.4194  1.3928  1.3154  1.3110  1.2978  1.4176  1.4545
  80  1.753827  3.9454  4.0663  1.3506  1.5257  1.5424  1.4285  1.3883  1.3610  1.2823  1.2773  1.2641  1.3868  1.4242
  81  1.761927  3.9445  4.0532  1.3619  1.4978  1.5122  1.3973  1.3563  1.3282  1.2480  1.2422  1.2289  1.3552  1.3933
  82  1.766834  3.9438  4.0451  1.3688  1.4809  1.4939  1.3782  1.3367  1.3081  1.2269  1.2206  1.2071  1.3359  1.3744
  83  1.771725  3.9431  4.0367  1.3756  1.4642  1.4755  1.3591  1.3170  1.2878  1.2055  1.1986  1.1851  1.3165  1.3556
  84  1.776583  3.9424  4.0282  1.3824  1.4476  1.4573  1.3400  1.2973  1.2674  1.1839  1.1764  1.1628  1.2971  1.3367
  85  1.781408  3.9416  4.0196  1.3891  1.4311  1.4392  1.3210  1.2776  1.2469  1.1622  1.1540  1.1403  1.2777  1.3179
  86  1.786147  3.9408  4.0108  1.3957  1.4149  1.4212  1.3020  1.2579  1.2264  1.1403  1.1315  1.1176  1.2584  1.2992
  87  1.790854  3.9399  4.0018  1.4023  1.3990  1.4035  1.2831  1.2382  1.2058  1.1183  1.1087  1.0947  1.2391  1.2807
  88  1.795514  3.9390  3.9927  1.4088  1.3835  1.3859  1.2645  1.2187  1.1852  1.0961  1.0855  1.0714  1.2200  1.2623
  89  1.800108  3.9380  3.9833  1.4152  1.3683  1.3685  1.2459  1.1991  1.1645  1.0737  1.0621  1.0478  1.2009  1.2441
  90  1.804690  3.9369  3.9737  1.4215  1.3533  1.3513  1.2274  1.1795  1.1436  1.0511  1.0385  1.0240  1.1818  1.2259
  91  1.809258  3.9357  3.9639  1.4279  1.3385  1.3342  1.2088  1.1598  1.1226  1.0282  1.0144  0.9998  1.1627  1.2078
  92  1.813813  3.9345  3.9539  1.4342  1.3237  1.3172  1.1902  1.1400  1.1014  1.0049  0.9899  0.9751  1.1434  1.1896
  93  1.818367  3.9333  3.9437  1.4405  1.3091  1.3002  1.1715  1.1200  1.0799  0.9813  0.9650  0.9501  1.1241  1.1714
  94  1.822899  3.9319  3.9331  1.4468  1.2946  1.2834  1.1529  1.0999  1.0581  0.9573  0.9396  0.9245  1.1047  1.1533
  95  1.827423  3.9305  3.9222  1.4530  1.2804  1.2669  1.1342  1.0796  1.0360  0.9328  0.9136  0.8983  1.0851  1.1352
  96  1.831939  3.9290  3.9110  1.4593  1.2663  1.2505  1.1154  1.0592  1.0137  0.9078  0.8870  0.8715  1.0655  1.1171
  97  1.836464  3.9275  3.8996  1.4655  1.2523  1.2345  1.0968  1.0386  0.9910  0.8826  0.8601  0.8444  1.0459  1.0992
  98  1.840984  3.9258  3.8879  1.4718  1.2385  1.2188  1.0783  1.0180  0.9681  0.8570  0.8327  0.8168  1.0263  1.0816
  99  1.845459  3.9241  3.8760  1.4780  1.2245  1.2034  1.0600  0.9972  0.9449  0.8310  0.8048  0.7887  1.0067  1.0643
 100  1.849910  3.9224  3.8638  1.4843  1.2106  1.1886  1.0418  0.9764  0.9214  0.8046  0.7764  0.7602  0.9871  1.0472
 101  1.854346  3.9206  3.8514  1.4906  1.1966  1.1743  1.0237  0.9554  0.8975  0.7779  0.7477  0.7312  0.9675  1.0304
 102  1.858765  3.9188  3.8388  1.4969  1.1825  1.1603  1.0057  0.9343  0.8734  0.7509  0.7186  0.7019  0.9479  1.0137
 103  1.863147  3.9169  3.8261  1.5032  1.1684  1.1467  0.9877  0.9131  0.8492  0.7237  0.6893  0.6725  0.9283  0.9972
 104  1.867515  3.9152  3.8136  1.5096  1.1538  1.1331  0.9696  0.8919  0.8250  0.6966  0.6600  0.6431  0.9086  0.9805
 105  1.871826  3.9135  3.8013  1.5162  1.1389  1.1190  0.9514  0.8706  0.8010  0.6698  0.6313  0.6142  0.8888  0.9636
 106  1.876061  3.9120  3.7897  1.5230  1.1234  1.1042  0.9329  0.8496  0.7776  0.6439  0.6036  0.5865  0.8691  0.9463
 107  1.880130  3.9110  3.7795  1.5300  1.1069  1.0880  0.9143  0.8292  0.7556  0.6201  0.5786  0.5614  0.8496  0.9285
 108  1.883861  3.9106  3.7718  1.5371  1.0896  1.0703  0.8960  0.8103  0.7361  0.6000  0.5581  0.5408  0.8309  0.9104
 109  1.886949  3.9111  3.7676  1.5440  1.0720  1.0516  0.8790  0.7944  0.7212  0.5860  0.5447  0.5274  0.8145  0.8929
 110  1.889364  3.9123  3.7667  1.5503  1.0550  1.0329  0.8640  0.7820  0.7110  0.5778  0.5381  0.5209  0.8007  0.8769
