#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2826 2.3222E-02 5.2928E-03  0.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)

#AGE= 6.000 EEPS=269
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  85  0.732231  3.7669  4.4709 -0.1473  6.0207  5.8248  5.1612  4.8019  4.4766  4.0390  3.7287  3.6942  4.9307  5.3281
  86  0.735274  3.7679  4.4650 -0.1355  5.9770  5.7888  5.1300  4.7729  4.4491  4.0143  3.7063  3.6721  4.9010  5.2954
  87  0.738277  3.7689  4.4590 -0.1239  5.9345  5.7535  5.0993  4.7442  4.4219  3.9898  3.6838  3.6500  4.8716  5.2631
  88  0.741245  3.7699  4.4531 -0.1124  5.8926  5.7187  5.0691  4.7159  4.3951  3.9655  3.6617  3.6281  4.8427  5.2314
  89  0.744174  3.7708  4.4471 -0.1010  5.8516  5.6845  5.0392  4.6880  4.3685  3.9415  3.6396  3.6063  4.8141  5.2001
  90  0.747068  3.7717  4.4412 -0.0898  5.8115  5.6509  5.0098  4.6604  4.3424  3.9177  3.6177  3.5847  4.7859  5.1693
  91  0.749924  3.7725  4.4352 -0.0787  5.7725  5.6180  4.9809  4.6332  4.3165  3.8941  3.5959  3.5632  4.7582  5.1391
  92  0.752747  3.7734  4.4293 -0.0678  5.7343  5.5857  4.9524  4.6064  4.2909  3.8708  3.5744  3.5419  4.7308  5.1093
  93  0.755539  3.7742  4.4233 -0.0571  5.6972  5.5541  4.9244  4.5800  4.2657  3.8476  3.5528  3.5206  4.7038  5.0801
  94  0.758293  3.7749  4.4173 -0.0465  5.6609  5.5230  4.8968  4.5540  4.2409  3.8247  3.5316  3.4996  4.6773  5.0514
  95  0.761014  3.7756  4.4113 -0.0360  5.6258  5.4926  4.8698  4.5285  4.2164  3.8021  3.5104  3.4787  4.6512  5.0233
  96  0.763700  3.7763  4.4053 -0.0258  5.5914  5.4628  4.8433  4.5033  4.1923  3.7797  3.4895  3.4580  4.6256  4.9958
  97  0.766348  3.7770  4.3993 -0.0157  5.5578  5.4336  4.8172  4.4785  4.1685  3.7577  3.4688  3.4375  4.6004  4.9687
  98  0.768957  3.7776  4.3933 -0.0058  5.5251  5.4049  4.7916  4.4542  4.1452  3.7359  3.4483  3.4172  4.5756  4.9422
  99  0.771534  3.7782  4.3874  0.0040  5.4932  5.3769  4.7665  4.4303  4.1222  3.7144  3.4280  3.3971  4.5513  4.9162
 100  0.774078  3.7787  4.3814  0.0136  5.4613  5.3487  4.7419  4.4070  4.0998  3.6935  3.4082  3.3776  4.5275  4.8907
 101  0.776590  3.7793  4.3755  0.0230  5.4300  5.3211  4.7178  4.3841  4.0778  3.6729  3.3887  3.3583  4.5041  4.8657
 102  0.779072  3.7798  4.3697  0.0323  5.3994  5.2939  4.6942  4.3616  4.0561  3.6525  3.3695  3.3392  4.4811  4.8411
 103  0.781522  3.7803  4.3639  0.0415  5.3695  5.2673  4.6709  4.3394  4.0348  3.6325  3.3505  3.3204  4.4585  4.8171
 104  0.783940  3.7807  4.3581  0.0504  5.3403  5.2412  4.6482  4.3176  4.0138  3.6126  3.3316  3.3017  4.4363  4.7935
 105  0.786318  3.7812  4.3523  0.0593  5.3119  5.2157  4.6258  4.2962  3.9930  3.5930  3.3129  3.2831  4.4145  4.7704
 106  0.788647  3.7816  4.3465  0.0680  5.2841  5.1907  4.6039  4.2752  3.9727  3.5737  3.2944  3.2648  4.3931  4.7478
 107  0.790916  3.7820  4.3408  0.0765  5.2569  5.1662  4.5824  4.2545  3.9526  3.5546  3.2762  3.2467  4.3721  4.7256
 108  0.793116  3.7823  4.3352  0.0849  5.2303  5.1422  4.5613  4.2342  3.9329  3.5359  3.2583  3.2289  4.3514  4.7038
 109  0.795239  3.7827  4.3296  0.0931  5.2041  5.1186  4.5406  4.2144  3.9136  3.5176  3.2408  3.2115  4.3312  4.6825
 110  0.797283  3.7831  4.3242  0.1012  5.1784  5.0955  4.5203  4.1949  3.8947  3.4996  3.2236  3.1944  4.3114  4.6616
 111  0.799248  3.7835  4.3188  0.1091  5.1533  5.0728  4.5005  4.1757  3.8761  3.4819  3.2067  3.1776  4.2919  4.6411
 112  0.800884  3.7838  4.3142  0.1158  5.1321  5.0536  4.4836  4.1595  3.8603  3.4669  3.1924  3.1633  4.2754  4.6237
 113  0.802520  3.7841  4.3095  0.1226  5.1106  5.0342  4.4666  4.1431  3.8443  3.4517  3.1778  3.1488  4.2587  4.6062
 114  0.804155  3.7844  4.3049  0.1295  5.0886  5.0145  4.4493  4.1264  3.8281  3.4363  3.1632  3.1343  4.2417  4.5883
 115  0.805790  3.7847  4.3001  0.1364  5.0666  4.9946  4.4318  4.1096  3.8117  3.4208  3.1483  3.1194  4.2246  4.5703
 116  0.807426  3.7851  4.2952  0.1435  5.0445  4.9746  4.4141  4.0925  3.7950  3.4049  3.1332  3.1043  4.2072  4.5521
 117  0.809061  3.7854  4.2903  0.1506  5.0224  4.9546  4.3962  4.0751  3.7781  3.3887  3.1177  3.0889  4.1896  4.5337
 118  0.810698  3.7857  4.2852  0.1578  5.0012  4.9352  4.3779  4.0573  3.7606  3.3720  3.1017  3.0728  4.1716  4.5151
 119  0.812335  3.7860  4.2801  0.1651  4.9799  4.9157  4.3595  4.0393  3.7429  3.3550  3.0854  3.0565  4.1534  4.4963
 120  0.813973  3.7864  4.2750  0.1725  4.9584  4.8960  4.3408  4.0210  3.7249  3.3379  3.0690  3.0400  4.1351  4.4773
 121  0.815612  3.7867  4.2697  0.1799  4.9370  4.8762  4.3219  4.0026  3.7068  3.3205  3.0524  3.0232  4.1165  4.4581
 122  0.817252  3.7870  4.2643  0.1875  4.9156  4.8564  4.3029  3.9839  3.6884  3.3028  3.0354  3.0061  4.0977  4.4387
 123  0.818865  3.7874  4.2589  0.1952  4.8935  4.8361  4.2833  3.9647  3.6696  3.2849  3.0182  2.9889  4.0784  4.4187
 124  0.820490  3.7878  4.2536  0.2029  4.8715  4.8157  4.2635  3.9454  3.6506  3.2668  3.0010  2.9716  4.0590  4.3987
 125  0.822120  3.7881  4.2481  0.2107  4.8494  4.7953  4.2436  3.9260  3.6316  3.2486  2.9836  2.9541  4.0394  4.3785
 126  0.823755  3.7885  4.2426  0.2185  4.8274  4.7748  4.2235  3.9064  3.6123  3.2302  2.9660  2.9364  4.0197  4.3581
 127  0.825394  3.7888  4.2369  0.2264  4.8055  4.7542  4.2033  3.8866  3.5929  3.2115  2.9481  2.9184  3.9998  4.3376
 128  0.827036  3.7892  4.2311  0.2344  4.7835  4.7335  4.1829  3.8666  3.5733  3.1927  2.9300  2.9003  3.9797  4.3169
 129  0.828679  3.7895  4.2252  0.2424  4.7615  4.7127  4.1623  3.8465  3.5535  3.1736  2.9117  2.8819  3.9595  4.2961
 130  0.830323  3.7898  4.2192  0.2505  4.7395  4.6917  4.1416  3.8262  3.5336  3.1544  2.8930  2.8632  3.9391  4.2751
 131  0.831968  3.7900  4.2129  0.2587  4.7175  4.6705  4.1207  3.8057  3.5135  3.1348  2.8741  2.8442  3.9185  4.2539
 132  0.833613  3.7903  4.2065  0.2670  4.6954  4.6492  4.0996  3.7850  3.4931  3.1151  2.8549  2.8250  3.8977  4.2326
 133  0.835256  3.7905  4.2000  0.2753  4.6733  4.6277  4.0784  3.7642  3.4726  3.0951  2.8355  2.8056  3.8768  4.2112
 134  0.836897  3.7907  4.1932  0.2837  4.6512  4.6060  4.0570  3.7432  3.4520  3.0749  2.8157  2.7858  3.8557  4.1896
 135  0.838536  3.7909  4.1863  0.2922  4.6290  4.5842  4.0355  3.7220  3.4311  3.0544  2.7957  2.7657  3.8344  4.1678
 136  0.840172  3.7910  4.1792  0.3007  4.6067  4.5622  4.0138  3.7007  3.4100  3.0337  2.7753  2.7454  3.8130  4.1459
 137  0.841803  3.7912  4.1719  0.3093  4.5844  4.5400  3.9919  3.6792  3.3888  3.0128  2.7546  2.7248  3.7914  4.1239
 138  0.843431  3.7913  4.1644  0.3180  4.5620  4.5177  3.9700  3.6575  3.3674  2.9915  2.7337  2.7038  3.7697  4.1018
 139  0.845052  3.7913  4.1567  0.3267  4.5397  4.4952  3.9480  3.6357  3.3458  2.9700  2.7123  2.6825  3.7478  4.0796
 140  0.846666  3.7913  4.1486  0.3355  4.5173  4.4725  3.9258  3.6138  3.3240  2.9482  2.6905  2.6607  3.7258  4.0574
 141  0.848275  3.7913  4.1405  0.3444  4.4949  4.4497  3.9036  3.5918  3.3021  2.9262  2.6685  2.6388  3.7037  4.0350
 142  0.849876  3.7911  4.1319  0.3533  4.4726  4.4268  3.8814  3.5696  3.2799  2.9038  2.6459  2.6162  3.6815  4.0127
 143  0.851462  3.7910  4.1232  0.3623  4.4502  4.4038  3.8591  3.5474  3.2577  2.8812  2.6231  2.5935  3.6592  3.9904
 144  0.853030  3.7908  4.1142  0.3713  4.4279  4.3807  3.8369  3.5252  3.2354  2.8585  2.6000  2.5704  3.6369  3.9682
 145  0.854580  3.7905  4.1048  0.3803  4.4057  4.3575  3.8149  3.5030  3.2130  2.8355  2.5765  2.5470  3.6147  3.9461
 146  0.856115  3.7902  4.0951  0.3894  4.3836  4.3343  3.7930  3.4809  3.1906  2.8121  2.5525  2.5230  3.5925  3.9242
 147  0.857639  3.7898  4.0855  0.3985  4.3613  4.3110  3.7709  3.4586  3.1680  2.7888  2.5286  2.4991  3.5702  3.9022
 148  0.859149  3.7893  4.0751  0.4076  4.3393  4.2876  3.7492  3.4365  3.1453  2.7649  2.5038  2.4743  3.5480  3.8805
 149  0.860647  3.7888  4.0647  0.4168  4.3173  4.2641  3.7274  3.4142  3.1224  2.7408  2.4787  2.4492  3.5257  3.8588
 150  0.862136  3.7883  4.0539  0.4260  4.2953  4.2407  3.7057  3.3919  3.0994  2.7164  2.4532  2.4237  3.5033  3.8372
 151  0.863616  3.7876  4.0426  0.4353  4.2740  4.2174  3.6842  3.3696  3.0761  2.6914  2.4269  2.3973  3.4810  3.8160
 152  0.865088  3.7867  4.0305  0.4446  4.2538  4.1947  3.6630  3.3472  3.0525  2.6656  2.3995  2.3697  3.4588  3.7951
 153  0.866550  3.7857  4.0178  0.4540  4.2355  4.1730  3.6419  3.3246  3.0284  2.6389  2.3707  2.3408  3.4364  3.7746
 154  0.868007  3.7844  4.0043  0.4633  4.2259  4.1569  3.6195  3.3000  3.0019  2.6092  2.3387  2.3083  3.4127  3.7536
 155  0.869456  3.7830  3.9900  0.4727  4.2246  4.1459  3.5960  3.2737  2.9734  2.5769  2.3035  2.2725  3.3878  3.7322
 156  0.870906  3.7814  3.9750  0.4821  4.2283  4.1377  3.5719  3.2464  2.9437  2.5429  2.2663  2.2347  3.3622  3.7107
 157  0.872360  3.7796  3.9589  0.4914  4.2375  4.1328  3.5479  3.2186  2.9130  2.5071  2.2267  2.1943  3.3365  3.6898
 158  0.873837  3.7775  3.9418  0.5008  4.2471  4.1276  3.5251  3.1916  2.8828  2.4711  2.1863  2.1531  3.3115  3.6702
 159  0.875342  3.7748  3.9228  0.5099  4.2551  4.1204  3.5057  3.1672  2.8542  2.4354  2.1452  2.1111  3.2889  3.6538
 160  0.876937  3.7718  3.9024  0.5190  4.2656  4.1140  3.4880  3.1440  2.8262  2.3993  2.1029  2.0677  3.2674  3.6395
 161  0.878688  3.7679  3.8792  0.5274  4.2906  4.1155  3.4733  3.1220  2.7979  2.3603  2.0556  2.0192  3.2477  3.6294
 162  0.879796  3.7648  3.8632  0.5317  4.3178  4.1235  3.4678  3.1106  2.7817  2.3356  2.0244  1.9870  3.2383  3.6277
 163  0.880893  3.7611  3.8464  0.5342  4.3590  4.1406  3.4683  3.1038  2.7689  2.3125  1.9930  1.9543  3.2338  3.6330
 164  0.881976  3.7567  3.8287  0.5350  4.4156  4.1671  3.4749  3.1018  2.7598  2.2909  1.9616  1.9214  3.2345  3.6454
 165  0.883034  3.7517  3.8101  0.5340  4.4905  4.2017  3.4873  3.1046  2.7550  2.2713  1.9306  1.8891  3.2403  3.6647
 166  0.884065  3.7462  3.7902  0.5323  4.5775  4.2435  3.5038  3.1102  2.7518  2.2515  1.8980  1.8548  3.2491  3.6893
 167  0.885093  3.7404  3.7681  0.5317  4.6674  4.2877  3.5201  3.1142  2.7461  2.2282  1.8605  1.8151  3.2567  3.7147
 168  0.886131  3.7346  3.7423  0.5348  4.7512  4.3235  3.5282  3.1098  2.7320  2.1963  1.8142  1.7664  3.2559  3.7324
 169  0.887113  3.7296  3.7147  0.5429  4.8125  4.3421  3.5228  3.0934  2.7071  2.1556  1.7610  1.7111  3.2425  3.7354
 170  0.887944  3.7259  3.6881  0.5552  4.8435  4.3409  3.5038  3.0662  2.6735  2.1102  1.7062  1.6545  3.2174  3.7228
 171  0.888641  3.7232  3.6637  0.5692  4.8539  4.3276  3.4776  3.0341  2.6368  2.0647  1.6538  1.6008  3.1869  3.7014
 172  0.889263  3.7211  3.6412  0.5838  4.8529  4.3081  3.4482  3.0000  2.5991  2.0202  1.6039  1.5499  3.1540  3.6756
 173  0.889838  3.7194  3.6197  0.5987  4.8446  4.2847  3.4167  2.9648  2.5609  1.9762  1.5555  1.5007  3.1197  3.6470
 174  0.890377  3.7181  3.5992  0.6139  4.8302  4.2579  3.3835  2.9285  2.5222  1.9329  1.5086  1.4531  3.0841  3.6161
 175  0.890894  3.7168  3.5791  0.6292  4.8141  4.2304  3.3499  2.8921  2.4835  1.8899  1.4623  1.4061  3.0484  3.5847
 176  0.891389  3.7157  3.5597  0.6446  4.7941  4.2008  3.3152  2.8551  2.4446  1.8473  1.4170  1.3602  3.0120  3.5518
 177  0.891868  3.7148  3.5407  0.6601  4.7713  4.1698  3.2798  2.8177  2.4055  1.8050  1.3723  1.3150  2.9751  3.5179
 178  0.892333  3.7139  3.5218  0.6756  4.7484  4.1388  3.2445  2.7804  2.3665  1.7629  1.3278  1.2700  2.9382  3.4840
 179  0.892783  3.7131  3.5033  0.6911  4.7228  4.1063  3.2085  2.7427  2.3274  1.7211  1.2840  1.2258  2.9009  3.4491
 180  0.893222  3.7123  3.4848  0.7067  4.6977  4.0741  3.1725  2.7051  2.2883  1.6793  1.2403  1.1816  2.8637  3.4144
 181  0.893649  3.7116  3.4665  0.7222  4.6717  4.0413  3.1364  2.6674  2.2493  1.6377  1.1968  1.1377  2.8264  3.3794
 182  0.894028  3.7109  3.4502  0.7362  4.6473  4.0114  3.1036  2.6334  2.2141  1.6003  1.1579  1.0984  2.7926  3.3474
 183  0.894407  3.7103  3.4336  0.7506  4.6221  3.9805  3.0700  2.5985  2.1781  1.5622  1.1183  1.0584  2.7580  3.3147
 184  0.894786  3.7097  3.4166  0.7654  4.5958  3.9487  3.0353  2.5626  2.1411  1.5230  1.0776  1.0173  2.7223  3.2809
 185  0.895164  3.7091  3.3992  0.7805  4.5690  3.9161  2.9999  2.5259  2.1033  1.4830  1.0361  0.9755  2.6859  3.2463
 186  0.895540  3.7085  3.3811  0.7963  4.5404  3.8817  2.9627  2.4873  2.0636  1.4410  0.9926  0.9316  2.6477  3.2100
 187  0.895913  3.7078  3.3620  0.8129  4.5106  3.8458  2.9237  2.4470  2.0220  1.3971  0.9471  0.8857  2.6076  3.1719
