#NUMBER OF AGES=1 
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2478 1.7242E-03 1.7242E-03   0.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       

#AGE= 1.750 EEPS=274
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  76  1.563544  3.8321  3.9907  0.9231  2.7992  2.8154  2.4135  2.1774  1.9596  1.6820  1.5106  1.4872  2.2627  2.5064
  77  1.571797  3.8316  3.9794  0.9347  2.7732  2.7881  2.3847  2.1478  1.9292  1.6504  1.4781  1.4546  2.2334  2.4780
  78  1.580168  3.8310  3.9676  0.9463  2.7475  2.7609  2.3558  2.1179  1.8983  1.6182  1.4448  1.4212  2.2039  2.4496
  79  1.588607  3.8303  3.9555  0.9579  2.7222  2.7340  2.3270  2.0880  1.8674  1.5856  1.4110  1.3874  2.1744  2.4213
  80  1.596844  3.8294  3.9431  0.9692  2.6984  2.7085  2.2991  2.0588  1.8368  1.5532  1.3771  1.3533  2.1457  2.3941
  81  1.604869  3.8285  3.9304  0.9801  2.6761  2.6842  2.2721  2.0302  1.8067  1.5209  1.3430  1.3192  2.1176  2.3678
  82  1.609621  3.8278  3.9226  0.9866  2.6632  2.6701  2.2561  2.0132  1.7887  1.5014  1.3223  1.2985  2.1010  2.3523
  83  1.614327  3.8271  3.9147  0.9930  2.6509  2.6564  2.2404  1.9964  1.7708  1.4819  1.3015  1.2776  2.0846  2.3372
  84  1.618971  3.8264  3.9067  0.9994  2.6390  2.6431  2.2249  1.9797  1.7530  1.4625  1.2807  1.2568  2.0684  2.3223
  85  1.623596  3.8256  3.8986  1.0056  2.6276  2.6302  2.2096  1.9632  1.7353  1.4430  1.2598  1.2358  2.0524  2.3077
  86  1.628196  3.8248  3.8904  1.0117  2.6167  2.6177  2.1947  1.9469  1.7177  1.4235  1.2389  1.2147  2.0366  2.2934
  87  1.632764  3.8239  3.8821  1.0178  2.6064  2.6058  2.1800  1.9308  1.7002  1.4041  1.2178  1.1935  2.0210  2.2795
  88  1.637337  3.8230  3.8738  1.0237  2.5965  2.5942  2.1656  1.9149  1.6829  1.3846  1.1967  1.1723  2.0057  2.2658
  89  1.641913  3.8221  3.8654  1.0296  2.5870  2.5829  2.1513  1.8990  1.6656  1.3652  1.1755  1.1509  1.9904  2.2523
  90  1.646494  3.8211  3.8569  1.0355  2.5778  2.5718  2.1371  1.8832  1.6483  1.3456  1.1542  1.1294  1.9753  2.2390
  91  1.651112  3.8202  3.8484  1.0414  2.5688  2.5609  2.1230  1.8674  1.6309  1.3260  1.1327  1.1077  1.9601  2.2257
  92  1.655787  3.8191  3.8396  1.0473  2.5601  2.5502  2.1089  1.8516  1.6134  1.3061  1.1109  1.0858  1.9449  2.2125
  93  1.660503  3.8181  3.8307  1.0531  2.5519  2.5398  2.0950  1.8358  1.5959  1.2861  1.0888  1.0635  1.9299  2.1995
  94  1.665245  3.8170  3.8216  1.0590  2.5441  2.5297  2.0812  1.8201  1.5783  1.2658  1.0665  1.0409  1.9148  2.1867
  95  1.670026  3.8158  3.8124  1.0648  2.5366  2.5198  2.0674  1.8043  1.5606  1.2455  1.0439  1.0182  1.8998  2.1739
  96  1.674829  3.8146  3.8032  1.0707  2.5294  2.5101  2.0537  1.7885  1.5429  1.2250  1.0211  0.9952  1.8847  2.1612
  97  1.679635  3.8134  3.7937  1.0765  2.5228  2.5008  2.0401  1.7728  1.5251  1.2044  0.9982  0.9720  1.8698  2.1486
  98  1.684440  3.8122  3.7842  1.0822  2.5168  2.4919  2.0266  1.7571  1.5074  1.1837  0.9750  0.9486  1.8550  2.1363
  99  1.689253  3.8109  3.7746  1.0880  2.5111  2.4832  2.0132  1.7414  1.4896  1.1628  0.9517  0.9250  1.8401  2.1240
 100  1.694060  3.8096  3.7650  1.0937  2.5057  2.4746  1.9997  1.7257  1.4717  1.1419  0.9283  0.9014  1.8252  2.1118
 101  1.698857  3.8083  3.7553  1.0996  2.5001  2.4658  1.9861  1.7098  1.4537  1.1209  0.9048  0.8776  1.8102  2.0993
 102  1.703628  3.8071  3.7456  1.1055  2.4942  2.4566  1.9721  1.6937  1.4356  1.0997  0.8813  0.8538  1.7949  2.0865
 103  1.708385  3.8059  3.7359  1.1118  2.4873  2.4464  1.9576  1.6770  1.4170  1.0783  0.8576  0.8299  1.7790  2.0731
 104  1.712955  3.8049  3.7265  1.1182  2.4788  2.4351  1.9425  1.6601  1.3983  1.0572  0.8344  0.8064  1.7627  2.0590
 105  1.717003  3.8042  3.7182  1.1246  2.4682  2.4224  1.9271  1.6434  1.3805  1.0375  0.8133  0.7851  1.7465  2.0443
 106  1.720327  3.8038  3.7113  1.1307  2.4560  2.4089  1.9122  1.6278  1.3642  1.0203  0.7953  0.7671  1.7312  2.0298
 107  1.722853  3.8037  3.7063  1.1362  2.4427  2.3951  1.8984  1.6140  1.3503  1.0062  0.7813  0.7530  1.7174  2.0160
 108  1.724803  3.8039  3.7023  1.1412  2.4292  2.3817  1.8856  1.6015  1.3381  0.9944  0.7698  0.7415  1.7048  2.0030
 109  1.726322  3.8042  3.6993  1.1459  2.4156  2.3685  1.8736  1.5901  1.3273  0.9843  0.7603  0.7320  1.6932  1.9908
 110  1.727511  3.8046  3.6970  1.1502  2.4018  2.3555  1.8624  1.5796  1.3176  0.9756  0.7526  0.7244  1.6824  1.9790
 111  1.728499  3.8051  3.6952  1.1543  2.3879  2.3426  1.8515  1.5698  1.3086  0.9679  0.7460  0.7178  1.6722  1.9676
 112  1.728758  3.8053  3.6948  1.1555  2.3839  2.3388  1.8483  1.5670  1.3061  0.9657  0.7442  0.7161  1.6692  1.9643
 113  1.729016  3.8055  3.6944  1.1568  2.3790  2.3344  1.8448  1.5638  1.3033  0.9634  0.7423  0.7142  1.6659  1.9605
 114  1.729274  3.8057  3.6939  1.1581  2.3746  2.3303  1.8414  1.5608  1.3006  0.9612  0.7405  0.7124  1.6628  1.9570
 115  1.729531  3.8059  3.6935  1.1594  2.3702  2.3262  1.8380  1.5578  1.2979  0.9590  0.7387  0.7106  1.6596  1.9534
 116  1.729787  3.8061  3.6930  1.1607  2.3652  2.3217  1.8344  1.5545  1.2951  0.9566  0.7368  0.7088  1.6562  1.9495
 117  1.730043  3.8064  3.6927  1.1623  2.3593  2.3163  1.8301  1.5508  1.2918  0.9541  0.7348  0.7069  1.6523  1.9450
 118  1.730298  3.8067  3.6923  1.1638  2.3537  2.3112  1.8261  1.5473  1.2888  0.9516  0.7329  0.7050  1.6486  1.9407
 119  1.730552  3.8069  3.6919  1.1654  2.3479  2.3060  1.8219  1.5436  1.2856  0.9491  0.7310  0.7031  1.6448  1.9363
 120  1.730805  3.8073  3.6916  1.1673  2.3405  2.2994  1.8169  1.5393  1.2819  0.9463  0.7289  0.7011  1.6401  1.9308
 121  1.731056  3.8077  3.6912  1.1691  2.3335  2.2931  1.8119  1.5350  1.2782  0.9435  0.7269  0.6992  1.6357  1.9256
 122  1.731306  3.8081  3.6909  1.1710  2.3261  2.2864  1.8068  1.5306  1.2745  0.9407  0.7248  0.6972  1.6310  1.9201
 123  1.731556  3.8085  3.6907  1.1732  2.3173  2.2786  1.8009  1.5255  1.2703  0.9376  0.7227  0.6951  1.6256  1.9136
 124  1.731803  3.8090  3.6905  1.1753  2.3088  2.2710  1.7951  1.5206  1.2661  0.9346  0.7206  0.6931  1.6204  1.9074
 125  1.732048  3.8096  3.6903  1.1778  2.2989  2.2621  1.7884  1.5150  1.2615  0.9312  0.7184  0.6910  1.6143  1.9002
 126  1.732290  3.8102  3.6902  1.1805  2.2879  2.2523  1.7811  1.5088  1.2564  0.9277  0.7161  0.6888  1.6078  1.8923
 127  1.732529  3.8109  3.6901  1.1834  2.2763  2.2419  1.7734  1.5024  1.2511  0.9240  0.7138  0.6866  1.6008  1.8839
 128  1.732764  3.8116  3.6901  1.1865  2.2635  2.2304  1.7649  1.4953  1.2454  0.9201  0.7115  0.6844  1.5933  1.8747
 129  1.732996  3.8125  3.6903  1.1900  2.2490  2.2174  1.7554  1.4875  1.2391  0.9159  0.7092  0.6823  1.5848  1.8644
 130  1.733219  3.8135  3.6905  1.1936  2.2340  2.2039  1.7455  1.4793  1.2326  0.9116  0.7067  0.6800  1.5759  1.8536
 131  1.733434  3.8146  3.6908  1.1978  2.2167  2.1883  1.7339  1.4697  1.2250  0.9066  0.7040  0.6774  1.5656  1.8410
 132  1.733638  3.8159  3.6912  1.2025  2.1976  2.1710  1.7212  1.4593  1.2168  0.9013  0.7014  0.6749  1.5544  1.8271
 133  1.733832  3.8172  3.6919  1.2074  2.1773  2.1525  1.7076  1.4483  1.2082  0.8960  0.6988  0.6726  1.5424  1.8123
 134  1.734012  3.8188  3.6929  1.2127  2.1552  2.1323  1.6929  1.4365  1.1991  0.8905  0.6965  0.6705  1.5295  1.7962
 135  1.734178  3.8205  3.6941  1.2185  2.1314  2.1105  1.6772  1.4239  1.1896  0.8850  0.6945  0.6687  1.5158  1.7789
 136  1.734322  3.8224  3.6956  1.2246  2.1061  2.0871  1.6603  1.4105  1.1795  0.8793  0.6926  0.6671  1.5010  1.7603
 137  1.734448  3.8245  3.6973  1.2310  2.0796  2.0625  1.6426  1.3965  1.1691  0.8735  0.6909  0.6656  1.4857  1.7408
 138  1.734558  3.8266  3.6994  1.2376  2.0525  2.0372  1.6244  1.3822  1.1586  0.8679  0.6896  0.6645  1.4699  1.7207
 139  1.734656  3.8289  3.7017  1.2444  2.0252  2.0115  1.6059  1.3676  1.1479  0.8623  0.6885  0.6635  1.4538  1.7003
 140  1.734739  3.8312  3.7039  1.2513  1.9978  1.9856  1.5869  1.3527  1.1369  0.8563  0.6871  0.6621  1.4374  1.6794
 141  1.734809  3.8334  3.7060  1.2584  1.9706  1.9594  1.5678  1.3375  1.1258  0.8502  0.6856  0.6606  1.4207  1.6583
 142  1.734870  3.8357  3.7080  1.2655  1.9435  1.9330  1.5485  1.3224  1.1147  0.8442  0.6840  0.6593  1.4040  1.6370
 143  1.734926  3.8380  3.7101  1.2726  1.9165  1.9066  1.5292  1.3073  1.1039  0.8384  0.6828  0.6583  1.3873  1.6156
 144  1.734977  3.8403  3.7123  1.2797  1.8898  1.8801  1.5099  1.2922  1.0931  0.8328  0.6816  0.6573  1.3706  1.5943
 145  1.735028  3.8427  3.7146  1.2869  1.8634  1.8537  1.4906  1.2773  1.0826  0.8273  0.6807  0.6566  1.3540  1.5730
 146  1.735111  3.8451  3.7187  1.2924  1.8411  1.8314  1.4754  1.2666  1.0764  0.8263  0.6843  0.6604  1.3416  1.5558
 147  1.735164  3.8443  3.7221  1.2858  1.8600  1.8509  1.4925  1.2821  1.0903  0.8386  0.6949  0.6710  1.3577  1.5735
 148  1.735188  3.8429  3.7238  1.2784  1.8834  1.8747  1.5119  1.2989  1.1043  0.8495  0.7031  0.6791  1.3755  1.5942
 149  1.735207  3.8413  3.7249  1.2710  1.9074  1.8991  1.5315  1.3155  1.1179  0.8597  0.7102  0.6861  1.3932  1.6151
 150  1.735226  3.8396  3.7254  1.2636  1.9322  1.9240  1.5510  1.3318  1.1310  0.8690  0.7162  0.6919  1.4108  1.6362
 151  1.735246  3.8376  3.7249  1.2563  1.9579  1.9495  1.5706  1.3477  1.1433  0.8771  0.7204  0.6959  1.4281  1.6574
 152  1.735268  3.8353  3.7227  1.2491  1.9853  1.9763  1.5900  1.3629  1.1542  0.8827  0.7215  0.6968  1.4449  1.6790
 153  1.735304  3.8318  3.7154  1.2425  2.0167  2.0059  1.6089  1.3756  1.1607  0.8815  0.7134  0.6885  1.4599  1.7009
 154  1.735377  3.8262  3.6908  1.2446  2.0377  2.0212  1.6071  1.3642  1.1399  0.8482  0.6690  0.6439  1.4522  1.7038
 155  1.735433  3.8230  3.6714  1.2515  2.0369  2.0162  1.5920  1.3435  1.1138  0.8149  0.6297  0.6041  1.4336  1.6914
 156  1.735499  3.8200  3.6525  1.2583  2.0368  2.0116  1.5772  1.3234  1.0886  0.7826  0.5915  0.5654  1.4155  1.6793
 157  1.735598  3.8164  3.6322  1.2643  2.0425  2.0116  1.5649  1.3047  1.0636  0.7493  0.5513  0.5245  1.3991  1.6701
 158  1.735751  3.8124  3.6115  1.2689  2.0563  2.0180  1.5569  1.2894  1.0414  0.7175  0.5115  0.4840  1.3865  1.6657
 159  1.735954  3.8086  3.5938  1.2714  2.0755  2.0293  1.5538  1.2794  1.0249  0.6919  0.4784  0.4501  1.3791  1.6661
 160  1.736183  3.8055  3.5805  1.2723  2.0952  2.0421  1.5546  1.2745  1.0146  0.6741  0.4543  0.4254  1.3763  1.6699
 161  1.736419  3.8029  3.5703  1.2723  2.1135  2.0546  1.5574  1.2725  1.0082  0.6616  0.4365  0.4071  1.3761  1.6753
 162  1.736959  3.7984  3.5537  1.2708  2.1533  2.0796  1.5656  1.2727  1.0011  0.6432  0.4095  0.3789  1.3791  1.6877
 163  1.737499  3.7946  3.5413  1.2684  2.1938  2.1013  1.5744  1.2762  0.9993  0.6318  0.3920  0.3598  1.3844  1.6993
 164  1.738033  3.7912  3.5309  1.2652  2.2332  2.1249  1.5859  1.2822  1.0001  0.6238  0.3780  0.3445  1.3924  1.7137
 165  1.738558  3.7878  3.5217  1.2611  2.2734  2.1531  1.6008  1.2908  1.0030  0.6180  0.3652  0.3310  1.4031  1.7321
 166  1.739070  3.7844  3.5134  1.2559  2.3188  2.1859  1.6186  1.3020  1.0083  0.6146  0.3543  0.3196  1.4166  1.7537
 167  1.739561  3.7809  3.5061  1.2493  2.3706  2.2229  1.6398  1.3164  1.0168  0.6140  0.3462  0.3108  1.4334  1.7789
 168  1.740028  3.7774  3.5000  1.2414  2.4284  2.2641  1.6651  1.3347  1.0290  0.6170  0.3414  0.3051  1.4541  1.8084
 169  1.740462  3.7737  3.4950  1.2319  2.4929  2.3099  1.6944  1.3568  1.0451  0.6234  0.3402  0.3028  1.4787  1.8420
 170  1.740860  3.7701  3.4915  1.2211  2.5624  2.3596  1.7275  1.3827  1.0649  0.6334  0.3424  0.3039  1.5070  1.8796
 171  1.741222  3.7665  3.4892  1.2091  2.6353  2.4126  1.7640  1.4119  1.0881  0.6468  0.3476  0.3082  1.5386  1.9206
 172  1.741549  3.7631  3.4884  1.1962  2.7105  2.4676  1.8031  1.4439  1.1142  0.6633  0.3562  0.3159  1.5729  1.9641
 173  1.741847  3.7598  3.4889  1.1825  2.7873  2.5240  1.8439  1.4779  1.1427  0.6826  0.3677  0.3266  1.6091  2.0095
 174  1.742120  3.7566  3.4903  1.1683  2.8657  2.5817  1.8863  1.5136  1.1729  0.7037  0.3811  0.3391  1.6468  2.0563
 175  1.742374  3.7534  3.4924  1.1537  2.9454  2.6403  1.9298  1.5504  1.2043  0.7262  0.3960  0.3531  1.6857  2.1043
 176  1.742614  3.7504  3.4952  1.1389  3.0251  2.6990  1.9739  1.5881  1.2369  0.7500  0.4125  0.3687  1.7254  2.1529
 177  1.742845  3.7473  3.4978  1.1239  3.1075  2.7590  2.0189  1.6264  1.2700  0.7739  0.4289  0.3842  1.7657  2.2025
 178  1.743069  3.7441  3.5004  1.1089  3.1920  2.8199  2.0644  1.6652  1.3035  0.7980  0.4453  0.3996  1.8065  2.2530
 179  1.743297  3.7409  3.5025  1.0939  3.2787  2.8815  2.1103  1.7040  1.3369  0.8217  0.4611  0.4141  1.8474  2.3040
 180  1.743536  3.7376  3.5039  1.0792  3.3683  2.9440  2.1563  1.7428  1.3700  0.8445  0.4756  0.4274  1.8882  2.3555
 181  1.743796  3.7338  3.5032  1.0649  3.4645  3.0090  2.2027  1.7808  1.4017  0.8645  0.4863  0.4365  1.9286  2.4081
 182  1.744130  3.7292  3.4984  1.0511  3.5766  3.0808  2.2514  1.8191  1.4320  0.8801  0.4900  0.4383  1.9697  2.4650
 183  1.744501  3.7243  3.4866  1.0436  3.6787  3.1395  2.2859  1.8426  1.4472  0.8795  0.4770  0.4231  1.9962  2.5083
 184  1.744890  3.7195  3.4664  1.0448  3.7605  3.1765  2.2994  1.8452  1.4415  0.8579  0.4430  0.3868  2.0015  2.5306
