#NUMBER OF AGES=1 
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2478 1.7242E-03 1.7242E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       

#AGE= 0.750 EEPS=275
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 144  1.986232  4.0341  4.0238  1.8021  0.4413  0.6968  0.7033  0.7157  0.7479  0.7766  0.8107  0.8189  0.6811  0.6788
 145  1.986313  4.0357  4.0277  1.8046  0.4374  0.6978  0.7055  0.7183  0.7512  0.7816  0.8161  0.8247  0.6834  0.6809
 146  1.986388  4.0373  4.0315  1.8071  0.4333  0.6988  0.7076  0.7208  0.7543  0.7864  0.8214  0.8304  0.6856  0.6828
 147  1.986456  4.0389  4.0352  1.8097  0.4292  0.6996  0.7094  0.7231  0.7572  0.7910  0.8264  0.8357  0.6876  0.6845
 148  1.986517  4.0404  4.0387  1.8123  0.4250  0.7001  0.7110  0.7251  0.7597  0.7951  0.8310  0.8407  0.6893  0.6859
 149  1.986573  4.0419  4.0421  1.8150  0.4206  0.7004  0.7123  0.7268  0.7620  0.7990  0.8354  0.8453  0.6907  0.6871
 150  1.986623  4.0434  4.0452  1.8177  0.4162  0.7004  0.7134  0.7282  0.7640  0.8026  0.8393  0.8496  0.6919  0.6881
 151  1.986669  4.0448  4.0483  1.8204  0.4116  0.7003  0.7142  0.7295  0.7658  0.8059  0.8430  0.8536  0.6929  0.6888
 152  1.986711  4.0462  4.0511  1.8232  0.4070  0.7000  0.7149  0.7305  0.7673  0.8088  0.8464  0.8573  0.6936  0.6893
 153  1.986751  4.0476  4.0539  1.8260  0.4023  0.6996  0.7154  0.7313  0.7687  0.8116  0.8495  0.8608  0.6942  0.6897
 154  1.986789  4.0489  4.0565  1.8288  0.3976  0.6990  0.7156  0.7320  0.7699  0.8142  0.8524  0.8640  0.6946  0.6899
 155  1.986826  4.0503  4.0591  1.8316  0.3928  0.6983  0.7158  0.7325  0.7709  0.8166  0.8552  0.8670  0.6949  0.6899
 156  1.986864  4.0516  4.0616  1.8344  0.3880  0.6976  0.7160  0.7330  0.7718  0.8189  0.8579  0.8700  0.6952  0.6900
 157  1.986907  4.0529  4.0641  1.8368  0.3840  0.6974  0.7166  0.7339  0.7732  0.8216  0.8609  0.8733  0.6959  0.6905
 158  1.986966  4.0542  4.0673  1.8390  0.3810  0.6983  0.7183  0.7359  0.7758  0.8255  0.8651  0.8778  0.6977  0.6921
 159  1.987024  4.0538  4.0686  1.8360  0.3878  0.7039  0.7236  0.7411  0.7808  0.8300  0.8696  0.8822  0.7030  0.6974
 160  1.987042  4.0529  4.0683  1.8327  0.3945  0.7078  0.7268  0.7441  0.7834  0.8318  0.8711  0.8835  0.7061  0.7008
 161  1.987055  4.0520  4.0677  1.8297  0.4006  0.7111  0.7296  0.7466  0.7856  0.8330  0.8722  0.8843  0.7088  0.7036
 162  1.987073  4.0502  4.0732  1.8173  0.4290  0.7342  0.7513  0.7679  0.8061  0.8518  0.8905  0.9022  0.7304  0.7254
 163  1.987120  4.0462  4.0657  1.8086  0.4440  0.7368  0.7512  0.7667  0.8035  0.8450  0.8826  0.8934  0.7299  0.7257
 164  1.987195  4.0398  4.0452  1.8037  0.4461  0.7193  0.7296  0.7435  0.7778  0.8127  0.8485  0.8579  0.7078  0.7046
 165  1.987271  4.0350  4.0172  1.8125  0.4162  0.6747  0.6821  0.6949  0.7275  0.7572  0.7914  0.7999  0.6600  0.6576
 166  1.987334  4.0320  3.9955  1.8222  0.3872  0.6363  0.6422  0.6542  0.6857  0.7121  0.7453  0.7532  0.6198  0.6178
 167  1.987413  4.0289  3.9735  1.8317  0.3591  0.5981  0.6025  0.6137  0.6439  0.6668  0.6989  0.7062  0.5797  0.5784
 168  1.987520  4.0251  3.9497  1.8404  0.3322  0.5591  0.5615  0.5718  0.6004  0.6190  0.6497  0.6563  0.5383  0.5377
 169  1.987657  4.0209  3.9252  1.8482  0.3078  0.5209  0.5210  0.5302  0.5569  0.5708  0.6000  0.6056  0.4974  0.4975
 170  1.987828  4.0164  3.9011  1.8541  0.2882  0.4862  0.4836  0.4916  0.5163  0.5249  0.5524  0.5570  0.4595  0.4605
 171  1.988022  4.0120  3.8788  1.8591  0.2717  0.4550  0.4498  0.4565  0.4792  0.4826  0.5086  0.5122  0.4251  0.4270
 172  1.988234  4.0077  3.8578  1.8627  0.2594  0.4278  0.4196  0.4251  0.4457  0.4439  0.4683  0.4709  0.3945  0.3972
