#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.5308E-03 1.5308E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#AGE= 3.000 EEPS=272
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  93  0.914381  3.8651  4.3701  0.4427  3.8272  3.9852  3.6973  3.5185  3.3354  3.1050  2.9649  2.9494  3.5763  3.7449
  94  0.917946  3.8666  4.3658  0.4545  3.7965  3.9520  3.6667  3.4903  3.3098  3.0827  2.9458  2.9301  3.5473  3.7134
  95  0.921416  3.8680  4.3617  0.4661  3.7665  3.9194  3.6369  3.4628  3.2848  3.0610  2.9272  2.9114  3.5189  3.6825
  96  0.924803  3.8694  4.3577  0.4774  3.7375  3.8873  3.6076  3.4359  3.2606  3.0399  2.9092  2.8932  3.4912  3.6521
  97  0.928120  3.8708  4.3537  0.4886  3.7098  3.8555  3.5788  3.4098  3.2374  3.0195  2.8918  2.8758  3.4641  3.6223
  98  0.931375  3.8722  4.3499  0.4995  3.6828  3.8242  3.5506  3.3843  3.2148  2.9996  2.8748  2.8589  3.4376  3.5929
  99  0.934573  3.8736  4.3462  0.5103  3.6563  3.7935  3.5228  3.3593  3.1925  2.9801  2.8581  2.8422  3.4115  3.5640
 100  0.937720  3.8750  4.3425  0.5209  3.6303  3.7631  3.4955  3.3346  3.1708  2.9609  2.8418  2.8260  3.3859  3.5356
 101  0.940825  3.8764  4.3390  0.5313  3.6046  3.7333  3.4686  3.3104  3.1493  2.9421  2.8258  2.8100  3.3607  3.5075
 102  0.943881  3.8777  4.3355  0.5416  3.5794  3.7039  3.4421  3.2865  3.1283  2.9237  2.8100  2.7943  3.3358  3.4800
 103  0.946900  3.8790  4.3320  0.5517  3.5544  3.6750  3.4160  3.2630  3.1075  2.9054  2.7944  2.7788  3.3113  3.4528
 104  0.949871  3.8803  4.3286  0.5616  3.5297  3.6465  3.3904  3.2398  3.0869  2.8874  2.7790  2.7634  3.2872  3.4262
 105  0.952796  3.8816  4.3253  0.5715  3.5048  3.6187  3.3651  3.2168  3.0664  2.8695  2.7637  2.7481  3.2633  3.3999
 106  0.955657  3.8829  4.3220  0.5811  3.4800  3.5915  3.3402  3.1940  3.0460  2.8517  2.7485  2.7328  3.2398  3.3742
 107  0.958453  3.8841  4.3187  0.5906  3.4556  3.5648  3.3158  3.1716  3.0259  2.8342  2.7335  2.7177  3.2166  3.3490
 108  0.961180  3.8853  4.3155  0.5999  3.4314  3.5386  3.2918  3.1495  3.0061  2.8170  2.7188  2.7029  3.1939  3.3242
 109  0.963835  3.8865  4.3122  0.6091  3.4077  3.5128  3.2682  3.1278  2.9866  2.8001  2.7042  2.6882  3.1715  3.2998
