#NUMBER OF AGES=1 
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 4.8170E-03 4.8170E-03  -0.50   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=277
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  94  1.545184  3.9385  4.0088  1.3256  1.5916  1.5953  1.4716  1.4247  1.3903  1.3007  1.2898  1.2756  1.4267  1.4698
  95  1.549258  3.9375  3.9993  1.3324  1.5755  1.5772  1.4521  1.4043  1.3689  1.2776  1.2657  1.2514  1.4068  1.4507
  96  1.553464  3.9365  3.9892  1.3394  1.5589  1.5583  1.4320  1.3832  1.3465  1.2534  1.2405  1.2260  1.3861  1.4310
  97  1.557782  3.9353  3.9785  1.3466  1.5417  1.5388  1.4111  1.3612  1.3231  1.2281  1.2140  1.1993  1.3647  1.4105
  98  1.562207  3.9341  3.9674  1.3541  1.5241  1.5189  1.3896  1.3384  1.2989  1.2019  1.1865  1.1717  1.3425  1.3894
  99  1.566713  3.9328  3.9560  1.3617  1.5062  1.4985  1.3677  1.3152  1.2742  1.1750  1.1583  1.1434  1.3199  1.3680
 100  1.571192  3.9316  3.9444  1.3695  1.4880  1.4781  1.3455  1.2916  1.2491  1.1478  1.1297  1.1146  1.2970  1.3463
 101  1.575646  3.9303  3.9327  1.3772  1.4699  1.4576  1.3233  1.2680  1.2239  1.1204  1.1010  1.0856  1.2740  1.3246
 102  1.580044  3.9290  3.9211  1.3850  1.4517  1.4373  1.3012  1.2445  1.1989  1.0932  1.0724  1.0569  1.2512  1.3030
 103  1.584319  3.9278  3.9096  1.3927  1.4338  1.4174  1.2795  1.2214  1.1742  1.0664  1.0442  1.0286  1.2288  1.2819
 104  1.588457  3.9267  3.8987  1.4004  1.4159  1.3978  1.2583  1.1989  1.1502  1.0405  1.0172  1.0014  1.2069  1.2612
 105  1.592429  3.9258  3.8886  1.4080  1.3980  1.3784  1.2378  1.1773  1.1274  1.0162  0.9918  0.9759  1.1857  1.2411
 106  1.596127  3.9252  3.8798  1.4154  1.3801  1.3593  1.2181  1.1570  1.1063  0.9941  0.9691  0.9531  1.1657  1.2217
 107  1.599483  3.9251  3.8730  1.4227  1.3621  1.3404  1.1997  1.1387  1.0879  0.9755  0.9503  0.9343  1.1472  1.2033
 108  1.602366  3.9255  3.8686  1.4296  1.3445  1.3221  1.1830  1.1228  1.0728  0.9610  0.9363  0.9203  1.1309  1.1862
 109  1.604778  3.9265  3.8667  1.4361  1.3273  1.3047  1.1683  1.1099  1.0615  0.9512  0.9276  0.9117  1.1170  1.1708
 110  1.606649  3.9280  3.8674  1.4420  1.3110  1.2888  1.1561  1.1000  1.0539  0.9461  0.9240  0.9084  1.1059  1.1577
 111  1.608092  3.9300  3.8700  1.4475  1.2956  1.2747  1.1463  1.0929  1.0494  0.9448  0.9247  0.9093  1.0973  1.1468
 112  1.608323  3.9303  3.8706  1.4484  1.2928  1.2723  1.1448  1.0918  1.0488  0.9448  0.9251  0.9098  1.0960  1.1450
 113  1.608553  3.9308  3.8715  1.4494  1.2897  1.2697  1.1431  1.0908  1.0484  0.9452  0.9260  0.9107  1.0946  1.1431
 114  1.608783  3.9312  3.8723  1.4504  1.2868  1.2672  1.1415  1.0897  1.0479  0.9454  0.9266  0.9114  1.0933  1.1413
 115  1.609012  3.9316  3.8730  1.4514  1.2839  1.2648  1.1399  1.0887  1.0474  0.9456  0.9273  0.9121  1.0919  1.1395
 116  1.609241  3.9321  3.8740  1.4525  1.2808  1.2621  1.1383  1.0877  1.0471  0.9460  0.9282  0.9131  1.0906  1.1377
 117  1.609470  3.9327  3.8752  1.4537  1.2773  1.2593  1.1366  1.0867  1.0469  0.9468  0.9296  0.9146  1.0892  1.1357
 118  1.609698  3.9333  3.8763  1.4548  1.2739  1.2565  1.1350  1.0858  1.0467  0.9475  0.9308  0.9159  1.0879  1.1338
 119  1.609926  3.9338  3.8775  1.4560  1.2705  1.2538  1.1333  1.0848  1.0465  0.9482  0.9321  0.9172  1.0866  1.1319
 120  1.610153  3.9345  3.8790  1.4573  1.2665  1.2507  1.1316  1.0839  1.0465  0.9494  0.9340  0.9192  1.0853  1.1299
 121  1.610379  3.9352  3.8806  1.4587  1.2625  1.2477  1.1299  1.0831  1.0465  0.9506  0.9359  0.9212  1.0840  1.1278
 122  1.610605  3.9360  3.8822  1.4600  1.2585  1.2446  1.1282  1.0822  1.0466  0.9519  0.9378  0.9233  1.0827  1.1258
 123  1.610830  3.9368  3.8842  1.4615  1.2539  1.2413  1.1265  1.0815  1.0470  0.9536  0.9404  0.9260  1.0814  1.1237
 124  1.611054  3.9377  3.8862  1.4631  1.2494  1.2380  1.1248  1.0809  1.0474  0.9555  0.9431  0.9288  1.0802  1.1217
 125  1.611276  3.9387  3.8885  1.4647  1.2446  1.2347  1.1231  1.0802  1.0480  0.9575  0.9460  0.9319  1.0791  1.1196
 126  1.611498  3.9398  3.8912  1.4665  1.2391  1.2310  1.1214  1.0798  1.0489  0.9602  0.9497  0.9358  1.0779  1.1175
 127  1.611717  3.9409  3.8938  1.4683  1.2338  1.2275  1.1197  1.0793  1.0498  0.9628  0.9533  0.9396  1.0769  1.1154
 128  1.611935  3.9422  3.8970  1.4704  1.2277  1.2236  1.1180  1.0790  1.0510  0.9661  0.9577  0.9442  1.0758  1.1132
 129  1.612148  3.9435  3.9003  1.4725  1.2214  1.2196  1.1163  1.0787  1.0523  0.9694  0.9622  0.9489  1.0748  1.1110
 130  1.612356  3.9451  3.9041  1.4750  1.2142  1.2151  1.1145  1.0786  1.0539  0.9734  0.9675  0.9546  1.0737  1.1086
 131  1.612561  3.9468  3.9083  1.4777  1.2067  1.2107  1.1129  1.0786  1.0558  0.9779  0.9733  0.9607  1.0728  1.1063
 132  1.612759  3.9486  3.9129  1.4806  1.1986  1.2060  1.1113  1.0789  1.0581  0.9829  0.9798  0.9676  1.0721  1.1041
 133  1.612950  3.9507  3.9180  1.4837  1.1898  1.2012  1.1098  1.0793  1.0607  0.9886  0.9870  0.9751  1.0715  1.1020
 134  1.613132  3.9529  3.9234  1.4871  1.1803  1.1963  1.1084  1.0799  1.0635  0.9946  0.9947  0.9833  1.0709  1.0998
 135  1.613302  3.9553  3.9292  1.4909  1.1700  1.1911  1.1069  1.0805  1.0665  1.0011  1.0028  0.9919  1.0704  1.0976
 136  1.613459  3.9578  3.9353  1.4950  1.1588  1.1856  1.1054  1.0812  1.0695  1.0077  1.0111  1.0008  1.0698  1.0954
 137  1.613597  3.9604  3.9414  1.4995  1.1466  1.1796  1.1036  1.0814  1.0722  1.0142  1.0193  1.0096  1.0688  1.0928
 138  1.613721  3.9632  3.9476  1.5043  1.1340  1.1735  1.1017  1.0817  1.0749  1.0206  1.0275  1.0184  1.0678  1.0902
 139  1.613832  3.9660  3.9538  1.5093  1.1209  1.1674  1.0998  1.0818  1.0774  1.0270  1.0356  1.0271  1.0668  1.0876
 140  1.613925  3.9687  3.9595  1.5145  1.1074  1.1608  1.0973  1.0813  1.0792  1.0325  1.0426  1.0348  1.0650  1.0845
 141  1.614005  3.9714  3.9648  1.5200  1.0935  1.1539  1.0943  1.0801  1.0801  1.0371  1.0487  1.0415  1.0628  1.0808
 142  1.614075  3.9740  3.9699  1.5255  1.0794  1.1470  1.0911  1.0787  1.0807  1.0411  1.0542  1.0476  1.0602  1.0771
 143  1.614139  3.9766  3.9746  1.5311  1.0653  1.1400  1.0877  1.0769  1.0809  1.0447  1.0591  1.0531  1.0574  1.0731
 144  1.614199  3.9791  3.9790  1.5368  1.0510  1.1329  1.0840  1.0746  1.0805  1.0476  1.0633  1.0579  1.0543  1.0689
 145  1.614258  3.9816  3.9831  1.5425  1.0368  1.1259  1.0802  1.0722  1.0798  1.0500  1.0671  1.0622  1.0510  1.0646
 146  1.614355  3.9837  3.9877  1.5463  1.0276  1.1229  1.0797  1.0728  1.0818  1.0547  1.0727  1.0684  1.0509  1.0638
 147  1.614411  3.9826  3.9881  1.5415  1.0396  1.1317  1.0869  1.0794  1.0877  1.0592  1.0767  1.0721  1.0579  1.0713
 148  1.614437  3.9806  3.9864  1.5352  1.0553  1.1415  1.0941  1.0854  1.0922  1.0612  1.0778  1.0727  1.0646  1.0788
 149  1.614461  3.9784  3.9838  1.5293  1.0702  1.1503  1.0999  1.0900  1.0953  1.0615  1.0770  1.0714  1.0701  1.0850
 150  1.614487  3.9758  3.9793  1.5235  1.0846  1.1575  1.1036  1.0922  1.0956  1.0584  1.0726  1.0663  1.0731  1.0892
 151  1.614526  3.9719  3.9681  1.5189  1.0963  1.1582  1.0991  1.0852  1.0856  1.0432  1.0552  1.0481  1.0677  1.0856
 152  1.614579  3.9675  3.9485  1.5209  1.0913  1.1412  1.0767  1.0600  1.0569  1.0085  1.0179  1.0098  1.0441  1.0640
 153  1.614619  3.9649  3.9322  1.5268  1.0771  1.1196  1.0521  1.0338  1.0286  0.9766  0.9843  0.9756  1.0188  1.0400
 154  1.614653  3.9630  3.9184  1.5330  1.0618  1.0988  1.0295  1.0100  1.0033  0.9485  0.9549  0.9458  0.9956  1.0177
 155  1.614691  3.9611  3.9049  1.5391  1.0470  1.0788  1.0075  0.9868  0.9785  0.9211  0.9262  0.9168  0.9730  0.9961
 156  1.614739  3.9590  3.8904  1.5450  1.0328  1.0587  0.9851  0.9630  0.9529  0.8924  0.8960  0.8861  0.9499  0.9741
 157  1.614803  3.9564  3.8745  1.5506  1.0196  1.0386  0.9620  0.9381  0.9257  0.8614  0.8632  0.8527  0.9260  0.9517
 158  1.614887  3.9534  3.8574  1.5558  1.0077  1.0191  0.9389  0.9127  0.8975  0.8288  0.8285  0.8174  0.9018  0.9293
 159  1.614994  3.9502  3.8398  1.5605  0.9973  1.0008  0.9166  0.8878  0.8695  0.7960  0.7933  0.7815  0.8783  0.9079
 160  1.615126  3.9469  3.8224  1.5647  0.9886  0.9845  0.8959  0.8643  0.8426  0.7641  0.7588  0.7463  0.8562  0.8882
 161  1.615282  3.9436  3.8060  1.5681  0.9819  0.9707  0.8777  0.8431  0.8179  0.7344  0.7263  0.7132  0.8365  0.8710
 162  1.615615  3.9386  3.7818  1.5722  0.9758  0.9541  0.8539  0.8144  0.7833  0.6918  0.6792  0.6652  0.8103  0.8488
