#NUMBER OF AGES=1 
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 4.8170E-03 4.8170E-03  -0.50   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.500 EEPS=274
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  91  1.569985  3.8952  3.9861  1.1819  1.9879  2.0101  1.7897  1.6702  1.5611  1.3975  1.3293  1.3111  1.7062  1.8183
  92  1.573559  3.8939  3.9764  1.1876  1.9753  1.9978  1.7750  1.6536  1.5423  1.3764  1.3063  1.2880  1.6904  1.8045
  93  1.577130  3.8926  3.9665  1.1932  1.9629  1.9857  1.7605  1.6369  1.5234  1.3550  1.2827  1.2643  1.6746  1.7909
  94  1.580685  3.8912  3.9563  1.1988  1.9507  1.9738  1.7461  1.6202  1.5042  1.3332  1.2586  1.2402  1.6588  1.7775
  95  1.584258  3.8898  3.9459  1.2044  1.9386  1.9623  1.7318  1.6035  1.4849  1.3112  1.2342  1.2156  1.6431  1.7643
  96  1.587839  3.8882  3.9352  1.2100  1.9267  1.9509  1.7175  1.5868  1.4655  1.2888  1.2093  1.1906  1.6273  1.7511
  97  1.591429  3.8867  3.9242  1.2155  1.9149  1.9397  1.7033  1.5700  1.4459  1.2661  1.1839  1.1652  1.6115  1.7381
  98  1.595050  3.8851  3.9131  1.2212  1.9031  1.9285  1.6890  1.5530  1.4260  1.2431  1.1582  1.1394  1.5956  1.7250
  99  1.598657  3.8834  3.9018  1.2268  1.8914  1.9174  1.6747  1.5360  1.4060  1.2198  1.1321  1.1132  1.5796  1.7120
 100  1.602259  3.8817  3.8902  1.2325  1.8796  1.9063  1.6603  1.5187  1.3857  1.1962  1.1055  1.0865  1.5635  1.6989
 101  1.605894  3.8799  3.8785  1.2383  1.8678  1.8952  1.6459  1.5014  1.3653  1.1723  1.0787  1.0595  1.5473  1.6857
 102  1.609526  3.8782  3.8666  1.2441  1.8560  1.8841  1.6313  1.4840  1.3448  1.1483  1.0516  1.0323  1.5310  1.6725
 103  1.613155  3.8765  3.8548  1.2500  1.8439  1.8727  1.6166  1.4664  1.3242  1.1242  1.0245  1.0051  1.5145  1.6591
 104  1.616788  3.8748  3.8432  1.2561  1.8313  1.8607  1.6014  1.4486  1.3035  1.1002  0.9977  0.9782  1.4977  1.6451
 105  1.620357  3.8733  3.8319  1.2623  1.8184  1.8482  1.5859  1.4306  1.2829  1.0765  0.9713  0.9517  1.4807  1.6308
 106  1.623853  3.8721  3.8216  1.2689  1.8042  1.8343  1.5697  1.4125  1.2626  1.0539  0.9465  0.9269  1.4633  1.6154
 107  1.627138  3.8715  3.8130  1.2756  1.7888  1.8186  1.5528  1.3945  1.2435  1.0334  0.9249  0.9051  1.4457  1.5990
 108  1.630017  3.8715  3.8072  1.2823  1.7723  1.8013  1.5357  1.3776  1.2268  1.0167  0.9083  0.8886  1.4287  1.5819
 109  1.632351  3.8722  3.8045  1.2887  1.7554  1.7830  1.5192  1.3626  1.2133  1.0048  0.8979  0.8782  1.4131  1.5647
 110  1.634103  3.8736  3.8045  1.2945  1.7390  1.7649  1.5041  1.3498  1.2033  0.9974  0.8932  0.8735  1.3995  1.5485
 111  1.635422  3.8754  3.8066  1.2998  1.7233  1.7472  1.4902  1.3391  1.1959  0.9936  0.8926  0.8730  1.3875  1.5332
 112  1.635643  3.8757  3.8072  1.3008  1.7203  1.7438  1.4876  1.3371  1.1947  0.9931  0.8929  0.8733  1.3853  1.5303
 113  1.635863  3.8762  3.8080  1.3019  1.7169  1.7398  1.4847  1.3350  1.1935  0.9929  0.8935  0.8739  1.3829  1.5270
 114  1.636084  3.8766  3.8087  1.3030  1.7137  1.7362  1.4819  1.3330  1.1923  0.9925  0.8939  0.8744  1.3806  1.5239
 115  1.636303  3.8770  3.8094  1.3040  1.7105  1.7325  1.4792  1.3310  1.1911  0.9922  0.8944  0.8748  1.3783  1.5209
 116  1.636523  3.8776  3.8105  1.3052  1.7067  1.7282  1.4760  1.3288  1.1899  0.9922  0.8953  0.8759  1.3757  1.5172
 117  1.636742  3.8782  3.8115  1.3064  1.7029  1.7238  1.4728  1.3266  1.1888  0.9921  0.8963  0.8768  1.3731  1.5136
 118  1.636960  3.8787  3.8125  1.3077  1.6991  1.7195  1.4697  1.3244  1.1876  0.9920  0.8972  0.8778  1.3706  1.5100
 119  1.637178  3.8793  3.8138  1.3089  1.6951  1.7148  1.4663  1.3221  1.1865  0.9921  0.8984  0.8790  1.3678  1.5061
 120  1.637395  3.8801  3.8154  1.3104  1.6904  1.7094  1.4624  1.3196  1.1854  0.9925  0.9002  0.8809  1.3648  1.5017
 121  1.637611  3.8808  3.8169  1.3118  1.6858  1.7042  1.4588  1.3171  1.1843  0.9929  0.9018  0.8825  1.3619  1.4975
 122  1.637826  3.8816  3.8185  1.3133  1.6810  1.6986  1.4548  1.3146  1.1832  0.9933  0.9037  0.8844  1.3588  1.4929
 123  1.638041  3.8825  3.8206  1.3150  1.6755  1.6922  1.4504  1.3118  1.1822  0.9941  0.9061  0.8869  1.3553  1.4877
 124  1.638253  3.8834  3.8225  1.3167  1.6702  1.6860  1.4461  1.3091  1.1812  0.9948  0.9084  0.8892  1.3520  1.4827
 125  1.638465  3.8845  3.8250  1.3187  1.6639  1.6787  1.4411  1.3060  1.1802  0.9959  0.9114  0.8923  1.3481  1.4769
 126  1.638674  3.8855  3.8274  1.3206  1.6578  1.6715  1.4362  1.3030  1.1792  0.9970  0.9144  0.8954  1.3444  1.4711
 127  1.638881  3.8868  3.8304  1.3228  1.6505  1.6631  1.4305  1.2995  1.1782  0.9986  0.9182  0.8993  1.3400  1.4644
 128  1.639085  3.8882  3.8335  1.3251  1.6432  1.6545  1.4248  1.2961  1.1773  1.0002  0.9221  0.9032  1.3357  1.4576
 129  1.639285  3.8897  3.8371  1.3277  1.6348  1.6448  1.4182  1.2923  1.1764  1.0023  0.9268  0.9080  1.3307  1.4498
 130  1.639481  3.8913  3.8409  1.3304  1.6260  1.6346  1.4114  1.2884  1.1755  1.0045  0.9318  0.9130  1.3257  1.4418
 131  1.639670  3.8931  3.8452  1.3334  1.6162  1.6232  1.4039  1.2841  1.1746  1.0070  0.9374  0.9187  1.3200  1.4329
 132  1.639850  3.8951  3.8498  1.3368  1.6053  1.6107  1.3956  1.2792  1.1736  1.0097  0.9434  0.9249  1.3137  1.4230
 133  1.640021  3.8973  3.8548  1.3406  1.5935  1.5972  1.3867  1.2741  1.1726  1.0128  0.9500  0.9317  1.3071  1.4125
 134  1.640177  3.8997  3.8601  1.3447  1.5804  1.5823  1.3768  1.2684  1.1713  1.0158  0.9568  0.9386  1.2996  1.4008
 135  1.640320  3.9022  3.8657  1.3492  1.5664  1.5665  1.3663  1.2623  1.1699  1.0189  0.9639  0.9459  1.2916  1.3884
 136  1.640449  3.9048  3.8714  1.3539  1.5517  1.5499  1.3554  1.2560  1.1685  1.0222  0.9712  0.9534  1.2833  1.3755
 137  1.640566  3.9075  3.8773  1.3589  1.5363  1.5325  1.3441  1.2496  1.1671  1.0257  0.9785  0.9610  1.2748  1.3622
 138  1.640670  3.9102  3.8830  1.3641  1.5207  1.5144  1.3327  1.2432  1.1656  1.0290  0.9857  0.9683  1.2659  1.3486
 139  1.640759  3.9129  3.8884  1.3696  1.5046  1.4957  1.3207  1.2363  1.1636  1.0317  0.9919  0.9748  1.2567  1.3345
 140  1.640834  3.9155  3.8931  1.3753  1.4882  1.4766  1.3085  1.2290  1.1610  1.0334  0.9970  0.9801  1.2469  1.3201
 141  1.640899  3.9180  3.8975  1.3811  1.4716  1.4578  1.2961  1.2214  1.1580  1.0346  1.0013  0.9847  1.2370  1.3056
 142  1.640958  3.9205  3.9016  1.3869  1.4548  1.4393  1.2838  1.2137  1.1547  1.0353  1.0050  0.9886  1.2271  1.2914
 143  1.641013  3.9230  3.9055  1.3929  1.4379  1.4214  1.2719  1.2061  1.1513  1.0357  1.0083  0.9921  1.2174  1.2776
 144  1.641069  3.9254  3.9093  1.3989  1.4205  1.4039  1.2602  1.1984  1.1476  1.0360  1.0113  0.9954  1.2077  1.2642
 145  1.641167  3.9276  3.9143  1.4026  1.4092  1.3934  1.2546  1.1961  1.1485  1.0404  1.0182  1.0025  1.2037  1.2572
 146  1.641211  3.9262  3.9150  1.3964  1.4260  1.4102  1.2678  1.2071  1.1575  1.0472  1.0234  1.0076  1.2159  1.2713
 147  1.641235  3.9245  3.9145  1.3901  1.4432  1.4274  1.2810  1.2175  1.1651  1.0521  1.0265  1.0105  1.2277  1.2856
 148  1.641256  3.9227  3.9132  1.3839  1.4604  1.4451  1.2941  1.2274  1.1719  1.0559  1.0281  1.0119  1.2392  1.3001
 149  1.641277  3.9205  3.9108  1.3778  1.4776  1.4633  1.3070  1.2365  1.1773  1.0579  1.0276  1.0112  1.2502  1.3147
 150  1.641302  3.9178  3.9060  1.3718  1.4948  1.4824  1.3194  1.2440  1.1800  1.0563  1.0227  1.0060  1.2600  1.3292
 151  1.641346  3.9134  3.8926  1.3676  1.5090  1.4999  1.3262  1.2426  1.1708  1.0397  1.0006  0.9836  1.2626  1.3395
 152  1.641399  3.9090  3.8707  1.3717  1.5032  1.4969  1.3126  1.2211  1.1414  1.0026  0.9577  0.9402  1.2448  1.3294
 153  1.641439  3.9063  3.8543  1.3776  1.4912  1.4859  1.2959  1.1999  1.1158  0.9723  0.9238  0.9061  1.2257  1.3147
 154  1.641481  3.9040  3.8389  1.3837  1.4789  1.4741  1.2793  1.1794  1.0912  0.9435  0.8916  0.8738  1.2069  1.2998
 155  1.641533  3.9014  3.8227  1.3895  1.4674  1.4632  1.2633  1.1590  1.0663  0.9139  0.8582  0.8402  1.1884  1.2856
 156  1.641604  3.8983  3.8050  1.3950  1.4577  1.4544  1.2483  1.1389  1.0407  0.8827  0.8223  0.8040  1.1704  1.2729
 157  1.641700  3.8948  3.7861  1.3998  1.4503  1.4483  1.2352  1.1198  1.0153  0.8507  0.7847  0.7661  1.1538  1.2623
 158  1.641823  3.8911  3.7673  1.4038  1.4452  1.4450  1.2243  1.1026  0.9912  0.8197  0.7477  0.7288  1.1392  1.2542
 159  1.641972  3.8874  3.7495  1.4070  1.4423  1.4441  1.2159  1.0880  0.9699  0.7913  0.7132  0.6941  1.1271  1.2486
 160  1.642143  3.8840  3.7335  1.4094  1.4414  1.4452  1.2100  1.0761  0.9517  0.7665  0.6826  0.6633  1.1176  1.2453
 161  1.642327  3.8809  3.7194  1.4111  1.4417  1.4473  1.2057  1.0665  0.9364  0.7451  0.6558  0.6363  1.1102  1.2435
 162  1.642798  3.8746  3.6913  1.4139  1.4448  1.4546  1.1996  1.0496  0.9077  0.7037  0.6031  0.5831  1.0975  1.2424
 163  1.643299  3.8689  3.6671  1.4158  1.4496  1.4635  1.1964  1.0367  0.8843  0.6688  0.5580  0.5376  1.0884  1.2436
 164  1.643808  3.8636  3.6444  1.4171  1.4556  1.4740  1.1950  1.0257  0.8632  0.6368  0.5158  0.4952  1.0811  1.2465
 165  1.644316  3.8582  3.6219  1.4181  1.4632  1.4861  1.1948  1.0161  0.8435  0.6059  0.4745  0.4535  1.0751  1.2508
 166  1.644817  3.8525  3.5989  1.4187  1.4733  1.5001  1.1961  1.0077  0.8246  0.5751  0.4328  0.4114  1.0703  1.2566
 167  1.645306  3.8466  3.5750  1.4189  1.4862  1.5169  1.1989  1.0003  0.8063  0.5439  0.3898  0.3680  1.0667  1.2643
 168  1.645781  3.8402  3.5500  1.4186  1.5025  1.5369  1.2036  0.9940  0.7886  0.5122  0.3453  0.3229  1.0644  1.2742
 169  1.646240  3.8336  3.5243  1.4178  1.5225  1.5605  1.2103  0.9892  0.7718  0.4805  0.2998  0.2769  1.0638  1.2866
 170  1.646687  3.8268  3.4988  1.4163  1.5467  1.5871  1.2192  0.9864  0.7569  0.4501  0.2554  0.2318  1.0652  1.3012
 171  1.647120  3.8199  3.4737  1.4140  1.5756  1.6172  1.2303  0.9859  0.7442  0.4216  0.2126  0.1881  1.0689  1.3182
 172  1.647541  3.8132  3.4502  1.4108  1.6095  1.6501  1.2440  0.9881  0.7349  0.3966  0.1735  0.1482  1.0752  1.3375
 173  1.647952  3.8070  3.4299  1.4065  1.6468  1.6856  1.2606  0.9940  0.7301  0.3771  0.1409  0.1146  1.0849  1.3593
 174  1.648341  3.8013  3.4127  1.4009  1.6883  1.7233  1.2799  1.0035  0.7298  0.3630  0.1146  0.0873  1.0979  1.3837
 175  1.648699  3.7960  3.3983  1.3943  1.7324  1.7631  1.3021  1.0166  0.7340  0.3542  0.0944  0.0663  1.1142  1.4104
 176  1.649022  3.7912  3.3870  1.3866  1.7786  1.8042  1.3266  1.0328  0.7420  0.3504  0.0802  0.0512  1.1332  1.4391
 177  1.649311  3.7869  3.3783  1.3781  1.8268  1.8459  1.3526  1.0513  0.7534  0.3510  0.0713  0.0414  1.1543  1.4690
 178  1.649568  3.7831  3.3719  1.3691  1.8758  1.8880  1.3799  1.0717  0.7674  0.3551  0.0670  0.0362  1.1772  1.4999
 179  1.649797  3.7795  3.3673  1.3595  1.9251  1.9300  1.4081  1.0938  0.7835  0.3623  0.0663  0.0347  1.2014  1.5314
