#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.5308E-03 1.5308E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       

#AGE= 1.250 EEPS=275
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  62  1.019788  3.8946  4.4446  0.5336  3.5809  3.6982  3.4622  3.3310  3.2000  3.0308  2.9474  2.9317  3.3714  3.4900
  63  1.025857  3.8973  4.4444  0.5474  3.5458  3.6587  3.4275  3.3009  3.1750  3.0111  2.9326  2.9170  3.3396  3.4535
  64  1.031885  3.9001  4.4443  0.5610  3.5112  3.6196  3.3933  3.2713  3.1506  2.9918  2.9181  2.9026  3.3082  3.4176
  65  1.037901  3.9028  4.4441  0.5745  3.4771  3.5809  3.3594  3.2420  3.1266  2.9728  2.9038  2.8885  3.2772  3.3819
  66  1.043940  3.9055  4.4439  0.5881  3.4430  3.5420  3.3256  3.2128  3.1025  2.9538  2.8895  2.8742  3.2461  3.3463
  67  1.050024  3.9082  4.4435  0.6017  3.4087  3.5031  3.2917  3.1835  3.0784  2.9346  2.8751  2.8599  3.2150  3.3106
  68  1.056149  3.9108  4.4430  0.6153  3.3742  3.4642  3.2577  3.1540  3.0542  2.9153  2.8605  2.8452  3.1837  3.2748
  69  1.062323  3.9135  4.4424  0.6290  3.3394  3.4253  3.2236  3.1245  3.0299  2.8959  2.8457  2.8305  3.1524  3.2390
  70  1.068509  3.9161  4.4418  0.6427  3.3045  3.3867  3.1897  3.0950  3.0057  2.8765  2.8307  2.8157  3.1212  3.2034
  71  1.074687  3.9187  4.4411  0.6564  3.2696  3.3487  3.1563  3.0659  2.9818  2.8571  2.8157  2.8007  3.0904  3.1684
  72  1.080844  3.9213  4.4403  0.6700  3.2352  3.3113  3.1235  3.0373  2.9582  2.8379  2.8006  2.7857  3.0602  3.1340
  73  1.086953  3.9238  4.4394  0.6834  3.2013  3.2746  3.0917  3.0095  2.9352  2.8190  2.7856  2.7708  3.0307  3.1006
  74  1.093033  3.9263  4.4384  0.6967  3.1682  3.2386  3.0608  2.9827  2.9127  2.8006  2.7706  2.7559  3.0020  3.0681
  75  1.099075  3.9287  4.4373  0.7099  3.1358  3.2031  3.0309  2.9568  2.8908  2.7828  2.7559  2.7412  2.9740  3.0366
  76  1.105098  3.9310  4.4360  0.7229  3.1041  3.1683  3.0020  2.9317  2.8694  2.7653  2.7412  2.7265  2.9469  3.0061
  77  1.111171  3.9334  4.4346  0.7360  3.0725  3.1339  2.9735  2.9070  2.8481  2.7478  2.7264  2.7117  2.9201  2.9761
  78  1.117310  3.9357  4.4330  0.7492  3.0409  3.0997  2.9452  2.8823  2.8268  2.7300  2.7111  2.6965  2.8933  2.9463
  79  1.123513  3.9379  4.4313  0.7624  3.0091  3.0659  2.9170  2.8575  2.8052  2.7120  2.6954  2.6808  2.8666  2.9166
  80  1.129770  3.9402  4.4293  0.7757  2.9772  3.0324  2.8889  2.8327  2.7835  2.6937  2.6793  2.6648  2.8399  2.8872
  81  1.136077  3.9423  4.4271  0.7890  2.9452  2.9993  2.8609  2.8078  2.7615  2.6749  2.6627  2.6483  2.8132  2.8579
  82  1.140420  3.9438  4.4255  0.7981  2.9232  2.9768  2.8417  2.7906  2.7462  2.6618  2.6509  2.6367  2.7949  2.8379
  83  1.144750  3.9452  4.4237  0.8071  2.9013  2.9547  2.8226  2.7734  2.7308  2.6486  2.6390  2.6249  2.7766  2.8181
  84  1.149067  3.9465  4.4218  0.8160  2.8796  2.9329  2.8037  2.7562  2.7155  2.6353  2.6269  2.6130  2.7585  2.7985
  85  1.153375  3.9478  4.4197  0.8249  2.8580  2.9113  2.7849  2.7391  2.7001  2.6218  2.6146  2.6009  2.7404  2.7791
  86  1.157716  3.9491  4.4175  0.8338  2.8363  2.8898  2.7660  2.7218  2.6844  2.6080  2.6020  2.5884  2.7222  2.7596
  87  1.162103  3.9503  4.4152  0.8427  2.8144  2.8683  2.7470  2.7043  2.6685  2.5939  2.5889  2.5756  2.7038  2.7400
  88  1.166541  3.9515  4.4126  0.8517  2.7924  2.8466  2.7278  2.6866  2.6523  2.5795  2.5755  2.5623  2.6853  2.7202
  89  1.171039  3.9527  4.4099  0.8608  2.7702  2.8249  2.7084  2.6685  2.6358  2.5646  2.5616  2.5486  2.6665  2.7003
  90  1.175567  3.9538  4.4069  0.8699  2.7479  2.8031  2.6888  2.6503  2.6189  2.5494  2.5474  2.5345  2.6475  2.6803
  91  1.180130  3.9549  4.4038  0.8790  2.7254  2.7812  2.6690  2.6318  2.6018  2.5338  2.5327  2.5200  2.6283  2.6601
  92  1.184719  3.9559  4.4004  0.8882  2.7029  2.7592  2.6492  2.6131  2.5844  2.5179  2.5176  2.5051  2.6089  2.6398
  93  1.189300  3.9569  4.3970  0.8973  2.6803  2.7373  2.6292  2.5943  2.5669  2.5017  2.5023  2.4900  2.5895  2.6195
  94  1.193866  3.9579  4.3934  0.9064  2.6578  2.7155  2.6094  2.5755  2.5493  2.4855  2.4869  2.4748  2.5701  2.5992
  95  1.198386  3.9588  4.3897  0.9154  2.6355  2.6938  2.5896  2.5567  2.5316  2.4691  2.4712  2.4593  2.5507  2.5791
  96  1.202797  3.9597  4.3859  0.9243  2.6136  2.6726  2.5700  2.5381  2.5141  2.4528  2.4556  2.4438  2.5316  2.5592
  97  1.207127  3.9605  4.3820  0.9331  2.5918  2.6515  2.5507  2.5196  2.4967  2.4366  2.4400  2.4284  2.5127  2.5396
  98  1.211390  3.9613  4.3782  0.9418  2.5702  2.6308  2.5315  2.5014  2.4795  2.4205  2.4246  2.4131  2.4939  2.5201
  99  1.215562  3.9622  4.3744  0.9504  2.5489  2.6103  2.5126  2.4833  2.4624  2.4045  2.4092  2.3979  2.4754  2.5010
 100  1.219610  3.9630  4.3706  0.9588  2.5280  2.5902  2.4941  2.4656  2.4457  2.3890  2.3943  2.3832  2.4572  2.4822
 101  1.223487  3.9638  4.3672  0.9671  2.5074  2.5706  2.4762  2.4486  2.4296  2.3741  2.3801  2.3691  2.4397  2.4640
 102  1.227162  3.9647  4.3640  0.9752  2.4874  2.5518  2.4590  2.4322  2.4143  2.3600  2.3666  2.3558  2.4228  2.4465
 103  1.230604  3.9657  4.3612  0.9830  2.4681  2.5337  2.4427  2.4168  2.4000  2.3469  2.3542  2.3436  2.4069  2.4299
 104  1.233785  3.9667  4.3589  0.9905  2.4495  2.5166  2.4273  2.4024  2.3867  2.3350  2.3430  2.3327  2.3920  2.4143
 105  1.236661  3.9679  4.3573  0.9977  2.4316  2.5006  2.4134  2.3895  2.3749  2.3249  2.3337  2.3236  2.3784  2.3999
 106  1.239261  3.9690  4.3559  1.0045  2.4149  2.4857  2.4003  2.3774  2.3640  2.3154  2.3250  2.3151  2.3658  2.3866
 107  1.241569  3.9703  4.3554  1.0110  2.3990  2.4720  2.3888  2.3669  2.3548  2.3080  2.3184  2.3087  2.3547  2.3747
 108  1.243552  3.9717  4.3555  1.0171  2.3841  2.4597  2.3787  2.3579  2.3471  2.3022  2.3135  2.3041  2.3450  2.3642
 109  1.245261  3.9730  4.3557  1.0228  2.3702  2.4483  2.3695  2.3497  2.3401  2.2970  2.3091  2.3000  2.3362  2.3546
 110  1.246745  3.9744  4.3563  1.0282  2.3570  2.4378  2.3611  2.3425  2.3341  2.2928  2.3058  2.2969  2.3283  2.3459
 111  1.248034  3.9757  4.3571  1.0334  2.3444  2.4281  2.3535  2.3359  2.3287  2.2892  2.3030  2.2945  2.3211  2.3379
 112  1.249704  3.9779  4.3584  1.0412  2.3255  2.4137  2.3424  2.3263  2.3210  2.2843  2.2993  2.2912  2.3106  2.3263
 113  1.251122  3.9799  4.3594  1.0488  2.3071  2.3997  2.3314  2.3168  2.3131  2.2791  2.2953  2.2876  2.3002  2.3148
 114  1.252385  3.9817  4.3596  1.0564  2.2887  2.3854  2.3199  2.3065  2.3044  2.2727  2.2899  2.2826  2.2891  2.3029
 115  1.254130  3.9833  4.3588  1.0642  2.2696  2.3700  2.3069  2.2946  2.2938  2.2642  2.2822  2.2752  2.2766  2.2895
 116  1.256749  3.9844  4.3561  1.0719  2.2507  2.3534  2.2919  2.2803  2.2804  2.2520  2.2706  2.2639  2.2618  2.2743
 117  1.259343  3.9852  4.3529  1.0793  2.2324  2.3370  2.2768  2.2658  2.2666  2.2392  2.2582  2.2517  2.2469  2.2591
 118  1.261869  3.9859  4.3493  1.0866  2.2142  2.3205  2.2615  2.2510  2.2524  2.2259  2.2453  2.2389  2.2318  2.2436
 119  1.264526  3.9865  4.3454  1.0938  2.1962  2.3038  2.2458  2.2357  2.2377  2.2119  2.2316  2.2254  2.2163  2.2278
 120  1.267212  3.9870  4.3414  1.1009  2.1785  2.2874  2.2304  2.2206  2.2231  2.1980  2.2179  2.2118  2.2010  2.2122
 121  1.269861  3.9875  4.3374  1.1079  2.1612  2.2713  2.2151  2.2058  2.2087  2.1842  2.2044  2.1985  2.1859  2.1969
 122  1.272473  3.9880  4.3334  1.1147  2.1440  2.2553  2.2000  2.1910  2.1944  2.1705  2.1909  2.1852  2.1709  2.1816
 123  1.275051  3.9885  4.3294  1.1215  2.1270  2.2394  2.1850  2.1763  2.1801  2.1568  2.1774  2.1718  2.1560  2.1665
 124  1.277596  3.9890  4.3253  1.1283  2.1102  2.2236  2.1700  2.1616  2.1658  2.1430  2.1639  2.1584  2.1411  2.1514
 125  1.280108  3.9894  4.3211  1.1349  2.0935  2.2080  2.1551  2.1469  2.1516  2.1293  2.1503  2.1449  2.1263  2.1364
 126  1.282585  3.9898  4.3170  1.1415  2.0769  2.1924  2.1402  2.1324  2.1374  2.1156  2.1368  2.1315  2.1115  2.1215
 127  1.285032  3.9901  4.3127  1.1481  2.0605  2.1769  2.1254  2.1178  2.1232  2.1018  2.1231  2.1180  2.0968  2.1066
