#AGE=14.000 EEPS=265
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  90  0.595029  3.7164  4.5366 -0.5050  7.7718  7.0943  6.1946  5.7178  5.3112  4.7193  4.2852  4.2314  5.8798  6.4757
  91  0.598319  3.7185  4.5300 -0.4877  7.6866  7.0322  6.1425  5.6717  5.2689  4.6839  4.2556  4.2030  5.8323  6.4161
  92  0.601512  3.7205  4.5234 -0.4706  7.6040  6.9720  6.0918  5.6268  5.2276  4.6493  4.2264  4.1748  5.7859  6.3586
  93  0.604619  3.7225  4.5167 -0.4539  7.5242  6.9136  6.0426  5.5829  5.1871  4.6151  4.1975  4.1469  5.7407  6.3030
  94  0.607644  3.7244  4.5099 -0.4375  7.4466  6.8568  5.9946  5.5399  5.1473  4.5814  4.1690  4.1191  5.6964  6.2492
  95  0.610589  3.7262  4.5031 -0.4214  7.3711  6.8018  5.9479  5.4978  5.1081  4.5482  4.1409  4.0913  5.6532  6.1971
  96  0.613459  3.7279  4.4961 -0.4055  7.2980  6.7484  5.9023  5.4565  5.0695  4.5155  4.1130  4.0638  5.6108  6.1465
  97  0.616253  3.7295  4.4891 -0.3899  7.2269  6.6962  5.8578  5.4161  5.0317  4.4832  4.0855  4.0364  5.5693  6.0973
  98  0.618977  3.7311  4.4819 -0.3746  7.1585  6.6454  5.8144  5.3765  4.9945  4.4513  4.0579  4.0091  5.5286  6.0496
  99  0.621632  3.7326  4.4747 -0.3595  7.0921  6.5958  5.7718  5.3376  4.9581  4.4197  4.0305  3.9820  5.4888  6.0030
 100  0.624216  3.7340  4.4674 -0.3446  7.0283  6.5472  5.7302  5.2995  4.9223  4.3885  4.0030  3.9551  5.4498  5.9577
 101  0.626738  3.7354  4.4601 -0.3300  6.9664  6.4996  5.6894  5.2622  4.8872  4.3577  3.9757  3.9283  5.4115  5.9134
 102  0.629201  3.7367  4.4527 -0.3156  6.9065  6.4532  5.6495  5.2255  4.8527  4.3272  3.9485  3.9017  5.3739  5.8702
 103  0.631609  3.7380  4.4452 -0.3014  6.8484  6.4078  5.6103  5.1894  4.8187  4.2971  3.9214  3.8752  5.3370  5.8281
 104  0.633966  3.7392  4.4376 -0.2874  6.7920  6.3635  5.5720  5.1540  4.7852  4.2672  3.8944  3.8488  5.3007  5.7868
 105  0.636278  3.7403  4.4300 -0.2736  6.7374  6.3201  5.5343  5.1191  4.7521  4.2376  3.8676  3.8225  5.2650  5.7466
 106  0.638548  3.7414  4.4223 -0.2600  6.6842  6.2778  5.4974  5.0848  4.7196  4.2083  3.8409  3.7963  5.2300  5.7071
 107  0.640785  3.7425  4.4146 -0.2466  6.6326  6.2364  5.4611  5.0511  4.6874  4.1792  3.8143  3.7702  5.1955  5.6685
 108  0.642992  3.7435  4.4067 -0.2334  6.5824  6.1958  5.4255  5.0178  4.6557  4.1504  3.7879  3.7441  5.1615  5.6307
 109  0.645167  3.7444  4.3989 -0.2203  6.5336  6.1561  5.3904  4.9849  4.6243  4.1218  3.7615  3.7181  5.1280  5.5936
 110  0.647315  3.7452  4.3908 -0.2074  6.4866  6.1173  5.3560  4.9526  4.5933  4.0933  3.7350  3.6920  5.0950  5.5573
 111  0.649386  3.7461  4.3829 -0.1947  6.4403  6.0792  5.3222  4.9207  4.5628  4.0652  3.7090  3.6663  5.0625  5.5216
 112  0.650406  3.7465  4.3789 -0.1883  6.4166  6.0597  5.3049  4.9045  4.5473  4.0511  3.6959  3.6534  5.0460  5.5034
 113  0.651428  3.7470  4.3748 -0.1818  6.3928  6.0401  5.2876  4.8882  4.5317  4.0367  3.6826  3.6402  5.0294  5.4851
 114  0.652449  3.7474  4.3706 -0.1751  6.3690  6.0204  5.2700  4.8716  4.5158  4.0221  3.6690  3.6268  5.0126  5.4666
 115  0.653470  3.7478  4.3663 -0.1685  6.3451  6.0005  5.2523  4.8549  4.4997  4.0073  3.6551  3.6131  4.9955  5.4480
 116  0.654490  3.7482  4.3618 -0.1617  6.3213  5.9806  5.2344  4.8379  4.4834  3.9921  3.6409  3.5991  4.9783  5.4292
 117  0.655507  3.7486  4.3572 -0.1548  6.2975  5.9606  5.2163  4.8208  4.4668  3.9766  3.6263  3.5847  4.9608  5.4104
 118  0.656523  3.7490  4.3524 -0.1479  6.2737  5.9404  5.1981  4.8034  4.4500  3.9609  3.6115  3.5700  4.9432  5.3913
 119  0.657538  3.7493  4.3474 -0.1408  6.2502  5.9203  5.1797  4.7858  4.4330  3.9449  3.5963  3.5549  4.9254  5.3722
 120  0.658551  3.7497  4.3424 -0.1337  6.2264  5.9000  5.1612  4.7681  4.4158  3.9287  3.5809  3.5397  4.9074  5.3529
 121  0.659562  3.7500  4.3372 -0.1266  6.2027  5.8796  5.1425  4.7502  4.3984  3.9123  3.5653  3.5241  4.8892  5.3335
 122  0.660573  3.7503  4.3319 -0.1193  6.1792  5.8592  5.1237  4.7321  4.3808  3.8956  3.5493  3.5083  4.8709  5.3140
 123  0.661568  3.7507  4.3266 -0.1119  6.1542  5.8379  5.1044  4.7136  4.3628  3.8787  3.5333  3.4924  4.8522  5.2939
 124  0.662570  3.7511  4.3213 -0.1045  6.1297  5.8168  5.0851  4.6951  4.3449  3.8618  3.5172  3.4764  4.8334  5.2739
 125  0.663574  3.7514  4.3159 -0.0970  6.1051  5.7957  5.0657  4.6766  4.3268  3.8448  3.5010  3.4603  4.8146  5.2538
 126  0.664577  3.7517  4.3104 -0.0896  6.0809  5.7747  5.0463  4.6579  4.3086  3.8275  3.4844  3.4439  4.7957  5.2337
 127  0.665581  3.7520  4.3048 -0.0820  6.0565  5.7535  5.0268  4.6391  4.2903  3.8101  3.4678  3.4273  4.7767  5.2135
 128  0.666584  3.7523  4.2990 -0.0744  6.0324  5.7324  5.0072  4.6202  4.2718  3.7925  3.4508  3.4105  4.7576  5.1933
 129  0.667585  3.7526  4.2931 -0.0668  6.0087  5.7114  4.9876  4.6012  4.2532  3.7746  3.4336  3.3933  4.7384  5.1731
 130  0.668583  3.7529  4.2870 -0.0591  5.9852  5.6904  4.9679  4.5820  4.2344  3.7564  3.4160  3.3758  4.7190  5.1528
 131  0.669578  3.7531  4.2808 -0.0513  5.9619  5.6693  4.9480  4.5627  4.2154  3.7381  3.3981  3.3580  4.6995  5.1324
 132  0.670569  3.7533  4.2743 -0.0435  5.9389  5.6483  4.9281  4.5432  4.1962  3.7194  3.3799  3.3398  4.6799  5.1121
 133  0.671555  3.7534  4.2678 -0.0357  5.9160  5.6274  4.9081  4.5236  4.1768  3.7005  3.3614  3.3214  4.6602  5.0916
 134  0.672537  3.7536  4.2611 -0.0277  5.8933  5.6063  4.8880  4.5039  4.1573  3.6814  3.3427  3.3026  4.6403  5.0711
 135  0.673512  3.7537  4.2542 -0.0197  5.8710  5.5854  4.8678  4.4840  4.1376  3.6620  3.3235  3.2835  4.6203  5.0506
 136  0.674481  3.7538  4.2471 -0.0117  5.8487  5.5644  4.8474  4.4639  4.1176  3.6423  3.3041  3.2641  4.6002  5.0299
 137  0.675443  3.7539  4.2399 -0.0036  5.8269  5.5436  4.8270  4.4437  4.0975  3.6223  3.2843  3.2443  4.5799  5.0093
 138  0.676398  3.7539  4.2324  0.0046  5.8055  5.5227  4.8066  4.4234  4.0772  3.6021  3.2641  3.2241  4.5596  4.9886
 139  0.677344  3.7539  4.2249  0.0129  5.7840  5.5018  4.7860  4.4029  4.0568  3.5816  3.2438  3.2038  4.5390  4.9678
 140  0.678282  3.7539  4.2171  0.0211  5.7631  5.4811  4.7654  4.3823  4.0361  3.5608  3.2229  3.1829  4.5184  4.9470
 141  0.679210  3.7538  4.2090  0.0295  5.7430  5.4606  4.7447  4.3616  4.0152  3.5397  3.2016  3.1615  4.4977  4.9263
